"stage","pass","position","original_episode"
"selection_fit",3,21,22
"selection_fit",3,22,37
"selection_fit",3,23,6
"selection_fit",3,24,12
"selection_fit",3,25,13
"selection_fit",3,26,11
"selection_fit",3,27,16
"selection_fit",3,28,32
"selection_fit",3,29,26
"selection_fit",3,30,31
"selection_fit",3,31,14
"selection_fit",3,32,18
"selection_fit",3,33,1
"selection_fit",3,34,29
"selection_fit",3,35,36
"selection_fit",3,36,15
"selection_fit",3,37,7
"selection_fit",4,1,8
"selection_fit",4,2,35
"selection_fit",4,3,13
"selection_fit",4,4,16
"selection_fit",4,5,7
"selection_fit",4,6,6
"selection_fit",4,7,18
"selection_fit",4,8,26
"selection_fit",4,9,30
"selection_fit",4,10,19
"selection_fit",4,11,21
"selection_fit",4,12,11
"selection_fit",4,13,36
"selection_fit",4,14,5
"selection_fit",4,15,2
"selection_fit",4,16,27
"selection_fit",4,17,14
"selection_fit",4,18,28
"selection_fit",4,19,9
"selection_fit",4,20,32
"selection_fit",4,21,3
"selection_fit",4,22,34
"selection_fit",4,23,17
"selection_fit",4,24,15
"selection_fit",4,25,33
"selection_fit",4,26,23
"selection_fit",4,27,31
"selection_fit",4,28,1
"selection_fit",4,29,10
"selection_fit",4,30,24
"selection_fit",4,31,4
"selection_fit",4,32,37
"selection_fit",4,33,20
"selection_fit",4,34,25
"selection_fit",4,35,29
"selection_fit",4,36,12
"selection_fit",4,37,22
"selection_fit",5,1,35
"selection_fit",5,2,22
"selection_fit",5,3,9
"selection_fit",5,4,17
"selection_fit",5,5,31
"selection_fit",5,6,21
"selection_fit",5,7,4
"selection_fit",5,8,29
"selection_fit",5,9,26
"selection_fit",5,10,3
"selection_fit",5,11,28
"selection_fit",5,12,30
"selection_fit",5,13,11
"selection_fit",5,14,25
"selection_fit",5,15,13
"selection_fit",5,16,34
"selection_fit",5,17,6
"selection_fit",5,18,5
"selection_fit",5,19,33
"selection_fit",5,20,19
"selection_fit",5,21,37
"selection_fit",5,22,24
"selection_fit",5,23,2
"selection_fit",5,24,23
"selection_fit",5,25,14
"selection_fit",5,26,8
"selection_fit",5,27,27
"selection_fit",5,28,20
"selection_fit",5,29,15
"selection_fit",5,30,16
"selection_fit",5,31,32
"selection_fit",5,32,1
"selection_fit",5,33,12
"selection_fit",5,34,36
"selection_fit",5,35,18
"selection_fit",5,36,7
"selection_fit",5,37,10
"selection_fit",6,1,34
"selection_fit",6,2,36
"selection_fit",6,3,21
"selection_fit",6,4,14
"selection_fit",6,5,30
"selection_fit",6,6,3
"selection_fit",6,7,31
"selection_fit",6,8,20
"selection_fit",6,9,4
"selection_fit",6,10,29
"selection_fit",6,11,8
"selection_fit",6,12,6
"selection_fit",6,13,26
"selection_fit",6,14,19
"selection_fit",6,15,5
"selection_fit",6,16,17
"selection_fit",6,17,23
"selection_fit",6,18,15
"selection_fit",6,19,7
"selection_fit",6,20,28
"selection_fit",6,21,37
"selection_fit",6,22,12
"selection_fit",6,23,18
"selection_fit",6,24,2
"selection_fit",6,25,33
"selection_fit",6,26,24
"selection_fit",6,27,9
"selection_fit",6,28,27
"selection_fit",6,29,13
"selection_fit",6,30,1
"selection_fit",6,31,11
"selection_fit",6,32,35
"selection_fit",6,33,25
"selection_fit",6,34,22
"selection_fit",6,35,32
"selection_fit",6,36,10
"selection_fit",6,37,16
"selection_fit",7,1,6
"selection_fit",7,2,7
"selection_fit",7,3,29
"selection_fit",7,4,28
"selection_fit",7,5,33
"selection_fit",7,6,1
"selection_fit",7,7,14
"selection_fit",7,8,2
"selection_fit",7,9,37
"selection_fit",7,10,18
"selection_fit",7,11,19
"selection_fit",7,12,15
"selection_fit",7,13,30
"selection_fit",7,14,4
"selection_fit",7,15,16
"selection_fit",7,16,5
"selection_fit",7,17,9
"selection_fit",7,18,26
"selection_fit",7,19,17
"selection_fit",7,20,24
"selection_fit",7,21,21
"selection_fit",7,22,3
"selection_fit",7,23,22
"selection_fit",7,24,12
"selection_fit",7,25,36
"selection_fit",7,26,10
"selection_fit",7,27,25
"selection_fit",7,28,31
"selection_fit",7,29,35
"selection_fit",7,30,8
"selection_fit",7,31,27
"selection_fit",7,32,11
"selection_fit",7,33,34
"selection_fit",7,34,20
"selection_fit",7,35,13
"selection_fit",7,36,23
"selection_fit",7,37,32
"selection_fit",8,1,7
"selection_fit",8,2,17
"selection_fit",8,3,1
"selection_fit",8,4,19
"selection_fit",8,5,34
"selection_fit",8,6,21
"selection_fit",8,7,27
"selection_fit",8,8,16
"selection_fit",8,9,2
"selection_fit",8,10,23
"selection_fit",8,11,29
"selection_fit",8,12,24
"selection_fit",8,13,10
"selection_fit",8,14,26
"selection_fit",8,15,8
"selection_fit",8,16,13
"selection_fit",8,17,15
"selection_fit",8,18,18
"selection_fit",8,19,31
"selection_fit",8,20,6
"selection_fit",8,21,32
"selection_fit",8,22,22
"selection_fit",8,23,30
"selection_fit",8,24,25
"selection_fit",8,25,12
"selection_fit",8,26,36
"selection_fit",8,27,35
"selection_fit",8,28,5
"selection_fit",8,29,20
"selection_fit",8,30,33
"selection_fit",8,31,3
"selection_fit",8,32,28
"selection_fit",8,33,9
"selection_fit",8,34,11
"selection_fit",8,35,14
"selection_fit",8,36,4
"selection_fit",8,37,37
"all_history_refit",1,1,14
"all_history_refit",1,2,51
"all_history_refit",1,3,44
"all_history_refit",1,4,34
"all_history_refit",1,5,49
"all_history_refit",1,6,35
"all_history_refit",1,7,57
"all_history_refit",1,8,27
"all_history_refit",1,9,61
"all_history_refit",1,10,29
"all_history_refit",1,11,38
"all_history_refit",1,12,25
"all_history_refit",1,13,17
"all_history_refit",1,14,39
"all_history_refit",1,15,30
"all_history_refit",1,16,1
"all_history_refit",1,17,2
"all_history_refit",1,18,42
"all_history_refit",1,19,11
"all_history_refit",1,20,13
"all_history_refit",1,21,26
"all_history_refit",1,22,56
"all_history_refit",1,23,12
"all_history_refit",1,24,53
"all_history_refit",1,25,19
"all_history_refit",1,26,41
"all_history_refit",1,27,9
"all_history_refit",1,28,8
"all_history_refit",1,29,21
"all_history_refit",1,30,37
"all_history_refit",1,31,28
"all_history_refit",1,32,48
"all_history_refit",1,33,22
"all_history_refit",1,34,33
"all_history_refit",1,35,15
"all_history_refit",1,36,32
"all_history_refit",1,37,10
"all_history_refit",1,38,47
"all_history_refit",1,39,16
"all_history_refit",1,40,54
"all_history_refit",1,41,52
"all_history_refit",1,42,18
"all_history_refit",1,43,24
"all_history_refit",1,44,40
"all_history_refit",1,45,36
"all_history_refit",1,46,23
"all_history_refit",1,47,20
"all_history_refit",1,48,31
"all_history_refit",1,49,4
"all_history_refit",1,50,45
"all_history_refit",1,51,7
"all_history_refit",1,52,50
"all_history_refit",1,53,59
"all_history_refit",1,54,58
"all_history_refit",1,55,55
"all_history_refit",1,56,6
"all_history_refit",1,57,5
"all_history_refit",1,58,46
"all_history_refit",1,59,43
"all_history_refit",1,60,3
"all_history_refit",1,61,60
"all_history_refit",2,1,6
"all_history_refit",2,2,60
"all_history_refit",2,3,46
"all_history_refit",2,4,26
"all_history_refit",2,5,45
"all_history_refit",2,6,61
"all_history_refit",2,7,56
"all_history_refit",2,8,35
"all_history_refit",2,9,36
"all_history_refit",2,10,11
"all_history_refit",2,11,24
"all_history_refit",2,12,25
"all_history_refit",2,13,12
"all_history_refit",2,14,43
"all_history_refit",2,15,48
"all_history_refit",2,16,30
"all_history_refit",2,17,19
"all_history_refit",2,18,15
"all_history_refit",2,19,3
"all_history_refit",2,20,42
"all_history_refit",2,21,20
"all_history_refit",2,22,29
"all_history_refit",2,23,4
"all_history_refit",2,24,10
"all_history_refit",2,25,57
"all_history_refit",2,26,5
"all_history_refit",2,27,21
"all_history_refit",2,28,47
"all_history_refit",2,29,58
"all_history_refit",2,30,55
"all_history_refit",2,31,9
"all_history_refit",2,32,17
"all_history_refit",2,33,8
"all_history_refit",2,34,13
"all_history_refit",2,35,32
"all_history_refit",2,36,40
"all_history_refit",2,37,22
"all_history_refit",2,38,16
"all_history_refit",2,39,39
"all_history_refit",2,40,31
"all_history_refit",2,41,1
"all_history_refit",2,42,23
"all_history_refit",2,43,49
"all_history_refit",2,44,34
"all_history_refit",2,45,51
"all_history_refit",2,46,52
"all_history_refit",2,47,50
"all_history_refit",2,48,2
"all_history_refit",2,49,33
"all_history_refit",2,50,14
"all_history_refit",2,51,27
"all_history_refit",2,52,28
"all_history_refit",2,53,38
"all_history_refit",2,54,7
"all_history_refit",2,55,54
"all_history_refit",2,56,53
"all_history_refit",2,57,37
"all_history_refit",2,58,44
"all_history_refit",2,59,59
"all_history_refit",2,60,41
"all_history_refit",2,61,18
"all_history_refit",3,1,46
"all_history_refit",3,2,28
"all_history_refit",3,3,32
"all_history_refit",3,4,54
"all_history_refit",3,5,6
"all_history_refit",3,6,47
"all_history_refit",3,7,17
"all_history_refit",3,8,23
"all_history_refit",3,9,35
"all_history_refit",3,10,57
"all_history_refit",3,11,11
"all_history_refit",3,12,16
"all_history_refit",3,13,42
"all_history_refit",3,14,55
"all_history_refit",3,15,39
"all_history_refit",3,16,12
"all_history_refit",3,17,50
"all_history_refit",3,18,52
"all_history_refit",3,19,29
"all_history_refit",3,20,5
"all_history_refit",3,21,15
"all_history_refit",3,22,48
"all_history_refit",3,23,37
"all_history_refit",3,24,9
"all_history_refit",3,25,2
"all_history_refit",3,26,22
"all_history_refit",3,27,31
"all_history_refit",3,28,27
"all_history_refit",3,29,45
"all_history_refit",3,30,25
"all_history_refit",3,31,20
"all_history_refit",3,32,40
"all_history_refit",3,33,59
"all_history_refit",3,34,49
"all_history_refit",3,35,58
"all_history_refit",3,36,44
"all_history_refit",3,37,61
"all_history_refit",3,38,33
"all_history_refit",3,39,4
"all_history_refit",3,40,26
"all_history_refit",3,41,10
"all_history_refit",3,42,41
"all_history_refit",3,43,51
"all_history_refit",3,44,43
"all_history_refit",3,45,34
"all_history_refit",3,46,13
"all_history_refit",3,47,56
"all_history_refit",3,48,1
"all_history_refit",3,49,3
"all_history_refit",3,50,24
"all_history_refit",3,51,18
"all_history_refit",3,52,60
"all_history_refit",3,53,53
"all_history_refit",3,54,14
"all_history_refit",3,55,21
"all_history_refit",3,56,38
"all_history_refit",3,57,36
"all_history_refit",3,58,8
"all_history_refit",3,59,30
"all_history_refit",3,60,7
"all_history_refit",3,61,19
"all_history_refit",4,1,49
"all_history_refit",4,2,13
"all_history_refit",4,3,4
"all_history_refit",4,4,19
"all_history_refit",4,5,56
"all_history_refit",4,6,26
"all_history_refit",4,7,47
"all_history_refit",4,8,33
"all_history_refit",4,9,55
"all_history_refit",4,10,5
"all_history_refit",4,11,20
"all_history_refit",4,12,41
"all_history_refit",4,13,3
"all_history_refit",4,14,57
"all_history_refit",4,15,58
"all_history_refit",4,16,54
"all_history_refit",4,17,53
"all_history_refit",4,18,44
"all_history_refit",4,19,22
"all_history_refit",4,20,15
"all_history_refit",4,21,2
"all_history_refit",4,22,39
"all_history_refit",4,23,24
"all_history_refit",4,24,60
"all_history_refit",4,25,59
"all_history_refit",4,26,7
"all_history_refit",4,27,9
"all_history_refit",4,28,29
"all_history_refit",4,29,31
"all_history_refit",4,30,35
"all_history_refit",4,31,48
"all_history_refit",4,32,42
"all_history_refit",4,33,6
"all_history_refit",4,34,23
"all_history_refit",4,35,50
"all_history_refit",4,36,43
"all_history_refit",4,37,11
"all_history_refit",4,38,12
"all_history_refit",4,39,37
"all_history_refit",4,40,8
"all_history_refit",4,41,18
"all_history_refit",4,42,36
"all_history_refit",4,43,30
"all_history_refit",4,44,14
"all_history_refit",4,45,16
"all_history_refit",4,46,21
"all_history_refit",4,47,17
"all_history_refit",4,48,51
"all_history_refit",4,49,40
"all_history_refit",4,50,46
"all_history_refit",4,51,61
"all_history_refit",4,52,27
"all_history_refit",4,53,45
"all_history_refit",4,54,52
"all_history_refit",4,55,1
"all_history_refit",4,56,25
"all_history_refit",4,57,32
"all_history_refit",4,58,38
"all_history_refit",4,59,10
"all_history_refit",4,60,28
"all_history_refit",4,61,34
"all_history_refit",5,1,46
"all_history_refit",5,2,24
"all_history_refit",5,3,42
"all_history_refit",5,4,37
"all_history_refit",5,5,2
"all_history_refit",5,6,43
"all_history_refit",5,7,23
"all_history_refit",5,8,8
"all_history_refit",5,9,38
"all_history_refit",5,10,1
"all_history_refit",5,11,17
"all_history_refit",5,12,33
"all_history_refit",5,13,18
"all_history_refit",5,14,40
"all_history_refit",5,15,13
"all_history_refit",5,16,12
"all_history_refit",5,17,29
"all_history_refit",5,18,61
"all_history_refit",5,19,19
"all_history_refit",5,20,7
"all_history_refit",5,21,20
"all_history_refit",5,22,35
"all_history_refit",5,23,54
"all_history_refit",5,24,15
"all_history_refit",5,25,27
"all_history_refit",5,26,50
"all_history_refit",5,27,58
"all_history_refit",5,28,55
"all_history_refit",5,29,44
"all_history_refit",5,30,36
"all_history_refit",5,31,25
"all_history_refit",5,32,21
"all_history_refit",5,33,49
"all_history_refit",5,34,6
"all_history_refit",5,35,11
"all_history_refit",5,36,45
"all_history_refit",5,37,30
"all_history_refit",5,38,14
"all_history_refit",5,39,22
"all_history_refit",5,40,10
"all_history_refit",5,41,32
"all_history_refit",5,42,57
"all_history_refit",5,43,3
"all_history_refit",5,44,51
"all_history_refit",5,45,60
"all_history_refit",5,46,9
"all_history_refit",5,47,4
"all_history_refit",5,48,16
"all_history_refit",5,49,39
"all_history_refit",5,50,34
"all_history_refit",5,51,47
"all_history_refit",5,52,48
"all_history_refit",5,53,59
"all_history_refit",5,54,52
"all_history_refit",5,55,28
"all_history_refit",5,56,5
"all_history_refit",5,57,41
"all_history_refit",5,58,56
"all_history_refit",5,59,31
"all_history_refit",5,60,26
"all_history_refit",5,61,53
"all_history_refit",6,1,37
"all_history_refit",6,2,21
"all_history_refit",6,3,12
"all_history_refit",6,4,41
"all_history_refit",6,5,20
"all_history_refit",6,6,17
"all_history_refit",6,7,61
"all_history_refit",6,8,35
"all_history_refit",6,9,32
"all_history_refit",6,10,19
"all_history_refit",6,11,16
"all_history_refit",6,12,47
"all_history_refit",6,13,45
"all_history_refit",6,14,33
"all_history_refit",6,15,23
"all_history_refit",6,16,48
"all_history_refit",6,17,26
"all_history_refit",6,18,27
"all_history_refit",6,19,25
"all_history_refit",6,20,8
"all_history_refit",6,21,18
"all_history_refit",6,22,15
"all_history_refit",6,23,38
"all_history_refit",6,24,46
"all_history_refit",6,25,52
"all_history_refit",6,26,55
"all_history_refit",6,27,36
"all_history_refit",6,28,7
"all_history_refit",6,29,2
"all_history_refit",6,30,40
"all_history_refit",6,31,11
"all_history_refit",6,32,50
"all_history_refit",6,33,14
"all_history_refit",6,34,4
"all_history_refit",6,35,10
"all_history_refit",6,36,57
"all_history_refit",6,37,9
"all_history_refit",6,38,29
"all_history_refit",6,39,53
"all_history_refit",6,40,60
"all_history_refit",6,41,3
"all_history_refit",6,42,49
"all_history_refit",6,43,13
"all_history_refit",6,44,5
"all_history_refit",6,45,39
"all_history_refit",6,46,31
"all_history_refit",6,47,42
"all_history_refit",6,48,44
"all_history_refit",6,49,51
"all_history_refit",6,50,54
"all_history_refit",6,51,30
"all_history_refit",6,52,6
"all_history_refit",6,53,58
"all_history_refit",6,54,59
"all_history_refit",6,55,43
"all_history_refit",6,56,56
"all_history_refit",6,57,24
"all_history_refit",6,58,28
"all_history_refit",6,59,22
"all_history_refit",6,60,34
"all_history_refit",6,61,1
"all_history_refit",7,1,9
"all_history_refit",7,2,11
"all_history_refit",7,3,2
"all_history_refit",7,4,51
"all_history_refit",7,5,52
"all_history_refit",7,6,39
"all_history_refit",7,7,54
"all_history_refit",7,8,32
"all_history_refit",7,9,18
"all_history_refit",7,10,40
"all_history_refit",7,11,22
"all_history_refit",7,12,16
"all_history_refit",7,13,3
"all_history_refit",7,14,25
"all_history_refit",7,15,21
"all_history_refit",7,16,8
"all_history_refit",7,17,7
"all_history_refit",7,18,47
"all_history_refit",7,19,19
"all_history_refit",7,20,26
"all_history_refit",7,21,58
"all_history_refit",7,22,57
"all_history_refit",7,23,29
"all_history_refit",7,24,4
"all_history_refit",7,25,46
"all_history_refit",7,26,12
"all_history_refit",7,27,50
"all_history_refit",7,28,1
"all_history_refit",7,29,30
"all_history_refit",7,30,24
"all_history_refit",7,31,48
"all_history_refit",7,32,36
"all_history_refit",7,33,44
"all_history_refit",7,34,49
"all_history_refit",7,35,42
"all_history_refit",7,36,38
"all_history_refit",7,37,43
"all_history_refit",7,38,28
"all_history_refit",7,39,10
"all_history_refit",7,40,13
"all_history_refit",7,41,23
"all_history_refit",7,42,53
"all_history_refit",7,43,14
"all_history_refit",7,44,15
"all_history_refit",7,45,35
"all_history_refit",7,46,37
"all_history_refit",7,47,55
"all_history_refit",7,48,60
"all_history_refit",7,49,41
"all_history_refit",7,50,31
"all_history_refit",7,51,5
"all_history_refit",7,52,6
"all_history_refit",7,53,33
"all_history_refit",7,54,45
"all_history_refit",7,55,56
"all_history_refit",7,56,17
"all_history_refit",7,57,61
"all_history_refit",7,58,27
"all_history_refit",7,59,59
"all_history_refit",7,60,34
"all_history_refit",7,61,20
"all_history_refit",8,1,12
"all_history_refit",8,2,7
"all_history_refit",8,3,26
"all_history_refit",8,4,8
"all_history_refit",8,5,46
"all_history_refit",8,6,29
"all_history_refit",8,7,41
"all_history_refit",8,8,54
"all_history_refit",8,9,52
"all_history_refit",8,10,2
"all_history_refit",8,11,33
"all_history_refit",8,12,37
"all_history_refit",8,13,1
"all_history_refit",8,14,53
"all_history_refit",8,15,30
"all_history_refit",8,16,27
"all_history_refit",8,17,20
"all_history_refit",8,18,22
"all_history_refit",8,19,42
"all_history_refit",8,20,10
"all_history_refit",8,21,28
"all_history_refit",8,22,45
"all_history_refit",8,23,60
"all_history_refit",8,24,56
"all_history_refit",8,25,6
"all_history_refit",8,26,49
"all_history_refit",8,27,55
"all_history_refit",8,28,47
"all_history_refit",8,29,36
"all_history_refit",8,30,24
"all_history_refit",8,31,31
"all_history_refit",8,32,11
"all_history_refit",8,33,57
"all_history_refit",8,34,5
"all_history_refit",8,35,51
"all_history_refit",8,36,32
"all_history_refit",8,37,44
"all_history_refit",8,38,38
"all_history_refit",8,39,23
"all_history_refit",8,40,16
"all_history_refit",8,41,18
"all_history_refit",8,42,3
"all_history_refit",8,43,61
"all_history_refit",8,44,25
"all_history_refit",8,45,19
"all_history_refit",8,46,58
"all_history_refit",8,47,59
"all_history_refit",8,48,9
"all_history_refit",8,49,48
"all_history_refit",8,50,39
"all_history_refit",8,51,13
"all_history_refit",8,52,40
"all_history_refit",8,53,21
"all_history_refit",8,54,34
"all_history_refit",8,55,14
"all_history_refit",8,56,35
"all_history_refit",8,57,17
"all_history_refit",8,58,43
"all_history_refit",8,59,4
"all_history_refit",8,60,15
"all_history_refit",8,61,50
