strategy_id,label,method,seed,role,completed,gate_pass,ensemble_group,include_main,include_inference,report_seed_distribution,weight_log_path,weight_log_sha256,checkpoint_path,checkpoint_sha256,config_sha256,code_sha256,train_seconds,evaluation_seconds,notes,experiment_id,strategy_level,protocol_eligibility_pass,behavior_gate_pass,behavior_gate_mode,behavior_gate_failed_metrics,operational_source,manifest_directory
zero_vine_features_and_cvar_observation__seed_20261010,zero_vine_features_and_cvar_observation seed 20261010,zero_vine_features_and_cvar_observation,20261010,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/zero_vine_features_and_cvar_observation/seed_20261010/weights_rl_full_seed_20261010.csv,1d0b4e4613673c8dcc1ee357cae35690b02efb0626761da3443fde06640c8f65,../../data/publication_extension_runs_v2/zero_vine_features_and_cvar_observation/seed_20261010/td3_lstm_vine_full.pt,ed2475914ebeaeaf94c870f175fbdd4170d5ccadc2431aa0f1c7d47a66d47c63,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",zero_vine_features_and_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
zero_vine_features_keep_cvar_observation__seed_20261001,zero_vine_features_keep_cvar_observation seed 20261001,zero_vine_features_keep_cvar_observation,20261001,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/zero_vine_features_keep_cvar_observation/seed_20261001/weights_rl_full_seed_20261001.csv,c3a4e6cce9bba92fe38be9e3bdacc51f11f8acbb53aaa6c3cf6fe482c9657d11,../../data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261001/td3_lstm_vine_full.pt,3cfe286c971339f2ad80af35fb9d38b2c44f5ae321811419f0a673481af022fd,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",zero_vine_features_keep_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
zero_vine_features_keep_cvar_observation__seed_20261002,zero_vine_features_keep_cvar_observation seed 20261002,zero_vine_features_keep_cvar_observation,20261002,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/zero_vine_features_keep_cvar_observation/seed_20261002/weights_rl_full_seed_20261002.csv,357c78f95fb86d14602b7712f717cde2b9464a8b19186bfa4698cb6b6dadaa5e,../../data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261002/td3_lstm_vine_full.pt,9edb864390cdf5c617765a60db4decc02aa5b673bcc4faed1ec5163f4c103dac,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",zero_vine_features_keep_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
zero_vine_features_keep_cvar_observation__seed_20261003,zero_vine_features_keep_cvar_observation seed 20261003,zero_vine_features_keep_cvar_observation,20261003,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/zero_vine_features_keep_cvar_observation/seed_20261003/weights_rl_full_seed_20261003.csv,43613ad9496d1bce771c551575882a85b6b7c3d9eea8482faffdabc19e8daa24,../../data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261003/td3_lstm_vine_full.pt,770641efd9719b12222a9506feee11a688b7253f48180fb29555fb4d12719fd1,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",zero_vine_features_keep_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
zero_vine_features_keep_cvar_observation__seed_20261004,zero_vine_features_keep_cvar_observation seed 20261004,zero_vine_features_keep_cvar_observation,20261004,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/zero_vine_features_keep_cvar_observation/seed_20261004/weights_rl_full_seed_20261004.csv,4d033fb98d2ed2b65f6baf6ecbfade88e71b8a458d2013065f93a8169aab246a,../../data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261004/td3_lstm_vine_full.pt,f71dc5a539fd4aebebda8da28357a7e8a366a567097f7a70cd78ee1db2cb8905,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",zero_vine_features_keep_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
zero_vine_features_keep_cvar_observation__seed_20261005,zero_vine_features_keep_cvar_observation seed 20261005,zero_vine_features_keep_cvar_observation,20261005,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/zero_vine_features_keep_cvar_observation/seed_20261005/weights_rl_full_seed_20261005.csv,3a19d17b0da49e6c438760a6582c5e702f54f35f38972ba033070c7b753c2a97,../../data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261005/td3_lstm_vine_full.pt,eb5f4cf293d33c27b0ed948d78e1566ea318723160ca0ff2e98831868a4c5a76,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",zero_vine_features_keep_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
zero_vine_features_keep_cvar_observation__seed_20261006,zero_vine_features_keep_cvar_observation seed 20261006,zero_vine_features_keep_cvar_observation,20261006,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/zero_vine_features_keep_cvar_observation/seed_20261006/weights_rl_full_seed_20261006.csv,c03f710a7647baf40725aff4d748a8174358cda1cee281fbb84e23c9bc70ae5b,../../data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261006/td3_lstm_vine_full.pt,2cfed1ab7773d28f0dd7696a817d8b0308b9dec712eb8bdb91130b7a9c426692,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",zero_vine_features_keep_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
zero_vine_features_keep_cvar_observation__seed_20261007,zero_vine_features_keep_cvar_observation seed 20261007,zero_vine_features_keep_cvar_observation,20261007,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/zero_vine_features_keep_cvar_observation/seed_20261007/weights_rl_full_seed_20261007.csv,64f1e81d39a286c7cb907e1a47f261d1a0df3b2514a6d9680ada8590f41a9b69,../../data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261007/td3_lstm_vine_full.pt,e2a6d10ad28e772ef92ce046297c4902d9dd6189623ebca5ee1be4f8974c6ccf,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",zero_vine_features_keep_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
zero_vine_features_keep_cvar_observation__seed_20261008,zero_vine_features_keep_cvar_observation seed 20261008,zero_vine_features_keep_cvar_observation,20261008,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/zero_vine_features_keep_cvar_observation/seed_20261008/weights_rl_full_seed_20261008.csv,047c90c1fd1ebdab7ccfb6d2f5cdc5570b9cfdbac4145ae749a00c3fd9dfe2c5,../../data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261008/td3_lstm_vine_full.pt,3a285f76ab5b8f05bacbccc234ebfa78d021959e1936fe06853f68959df08969,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",zero_vine_features_keep_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
zero_vine_features_keep_cvar_observation__seed_20261009,zero_vine_features_keep_cvar_observation seed 20261009,zero_vine_features_keep_cvar_observation,20261009,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/zero_vine_features_keep_cvar_observation/seed_20261009/weights_rl_full_seed_20261009.csv,f62a7d2b962c081ba3676cdea2c456d13cacd30a0b7348cf0c837f573b107176,../../data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261009/td3_lstm_vine_full.pt,5bf3c021d5136fc98d0da0fbb34b6f36f9e1e44d3cedb0d46c0d5dda4050c042,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",zero_vine_features_keep_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
zero_vine_features_keep_cvar_observation__seed_20261010,zero_vine_features_keep_cvar_observation seed 20261010,zero_vine_features_keep_cvar_observation,20261010,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/zero_vine_features_keep_cvar_observation/seed_20261010/weights_rl_full_seed_20261010.csv,28408ad479be7e49be01580c6bf01646d871e9099311ce5ac1d2510cf8526e0b,../../data/publication_extension_runs_v2/zero_vine_features_keep_cvar_observation/seed_20261010/td3_lstm_vine_full.pt,083855f2a5fe3eb5dcb8d9098b3268f11514c847e757727b18424eb08d8b26bc,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",zero_vine_features_keep_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
a2c_lstm_full_ensemble,a2c_lstm_full weight-space ensemble,a2c_lstm_full,,post_holdout_explanatory_ensemble,True,True,,True,False,False,../causal_policy_ensembles_v2_v3_v4_accounting_v2/weights_a2c_lstm_full_ensemble.csv,8143001f8e1ed2f51268cbe1d609e4ce32339e741f49b88b4c4d54d66f08115a,not_applicable,not_applicable,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,Arithmetic mean target weights; costs must be rescored,a2c_lstm_full,ensemble,True,,ensemble_of_audited_members,,weight_space_ensemble,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
ddpg_lstm_full_ensemble,ddpg_lstm_full weight-space ensemble,ddpg_lstm_full,,post_holdout_explanatory_ensemble,True,True,,True,False,False,../causal_policy_ensembles_v2_v3_v4_accounting_v2/weights_ddpg_lstm_full_ensemble.csv,069ca96baf14ac98eb549731ed0f2a6766d29fe01c099356e14af418924d0ebf,not_applicable,not_applicable,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,Arithmetic mean target weights; costs must be rescored,ddpg_lstm_full,ensemble,True,,ensemble_of_audited_members,,weight_space_ensemble,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
feedforward_capacity_matched_ensemble,feedforward_capacity_matched weight-space ensemble,feedforward_capacity_matched,,post_holdout_explanatory_ensemble,True,True,,True,False,False,../causal_policy_ensembles_v2_v3_v4_accounting_v2/weights_feedforward_capacity_matched_ensemble.csv,d05e23cb74eb4a6153dc8a5e7c7252c2c02e53e300fe8cfd54ea963fbc4c15dc,not_applicable,not_applicable,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,Arithmetic mean target weights; costs must be rescored,feedforward_capacity_matched,ensemble,True,,ensemble_of_audited_members,,weight_space_ensemble,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
full_vine_state_and_cvar_observation_ensemble,full_vine_state_and_cvar_observation weight-space ensemble,full_vine_state_and_cvar_observation,,post_holdout_explanatory_ensemble,True,True,,True,True,False,../causal_policy_ensembles_v2_v3_v4_accounting_v2/weights_full_vine_state_and_cvar_observation_ensemble.csv,ca34607c3c8aa717f45c821c5a0fa59572d40a06435be944cedefdbe4cdb3375,not_applicable,not_applicable,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,Arithmetic mean target weights; costs must be rescored,full_vine_state_and_cvar_observation,ensemble,True,,ensemble_of_audited_members,,weight_space_ensemble,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
historical_only_no_synthetic_pretraining_ensemble,historical_only_no_synthetic_pretraining weight-space ensemble,historical_only_no_synthetic_pretraining,,post_holdout_explanatory_ensemble,True,True,,True,False,False,../causal_policy_ensembles_v2_v3_v4_accounting_v2/weights_historical_only_no_synthetic_pretraining_ensemble.csv,54970a16f346e2ec8e3e6479d3deae4e7448c9f312f917b74413fc42d592982b,not_applicable,not_applicable,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,Arithmetic mean target weights; costs must be rescored,historical_only_no_synthetic_pretraining,ensemble,True,,ensemble_of_audited_members,,weight_space_ensemble,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
keep_vine_features_zero_cvar_observation_ensemble,keep_vine_features_zero_cvar_observation weight-space ensemble,keep_vine_features_zero_cvar_observation,,post_holdout_explanatory_ensemble,True,True,,True,False,False,../causal_policy_ensembles_v2_v3_v4_accounting_v2/weights_keep_vine_features_zero_cvar_observation_ensemble.csv,2c2c6fb126aa0b1dfefaa05dc8d43a179a9af56da6715ee06c2aecda2524b597,not_applicable,not_applicable,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,Arithmetic mean target weights; costs must be rescored,keep_vine_features_zero_cvar_observation,ensemble,True,,ensemble_of_audited_members,,weight_space_ensemble,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
moving_block_bootstrap_pretraining_ensemble,moving_block_bootstrap_pretraining weight-space ensemble,moving_block_bootstrap_pretraining,,post_holdout_explanatory_ensemble,True,True,,True,False,False,../causal_policy_ensembles_v2_v3_v4_accounting_v2/weights_moving_block_bootstrap_pretraining_ensemble.csv,3876f8e174481a1e3f15c2353f2637a4fb9e4adbe64791afe2015827aaa23db0,not_applicable,not_applicable,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,Arithmetic mean target weights; costs must be rescored,moving_block_bootstrap_pretraining,ensemble,True,,ensemble_of_audited_members,,weight_space_ensemble,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
ppo_lstm_full_ensemble,ppo_lstm_full weight-space ensemble,ppo_lstm_full,,post_holdout_explanatory_ensemble,True,True,,True,False,False,../causal_policy_ensembles_v2_v3_v4_accounting_v2/weights_ppo_lstm_full_ensemble.csv,d99af054380f0ad6ea35041cdfe42770371d17a78f62eb4df2955993a6d0e3bf,not_applicable,not_applicable,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,Arithmetic mean target weights; costs must be rescored,ppo_lstm_full,ensemble,True,,ensemble_of_audited_members,,weight_space_ensemble,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
pretrained_only_no_historical_finetuning_ensemble,pretrained_only_no_historical_finetuning weight-space ensemble,pretrained_only_no_historical_finetuning,,post_holdout_explanatory_ensemble,True,True,,True,False,False,../causal_policy_ensembles_v2_v3_v4_accounting_v2/weights_pretrained_only_no_historical_finetuning_ensemble.csv,c093feaafb1bc8bded91b3c9924a822b0b2a08a902c9f4f283390a121795153a,not_applicable,not_applicable,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,Arithmetic mean target weights; costs must be rescored,pretrained_only_no_historical_finetuning,ensemble,True,,ensemble_of_audited_members,,weight_space_ensemble,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
sac_lstm_full_ensemble,sac_lstm_full weight-space ensemble,sac_lstm_full,,post_holdout_explanatory_ensemble,True,True,,True,False,False,../causal_policy_ensembles_v2_v3_v4_accounting_v2/weights_sac_lstm_full_ensemble.csv,bfe06cc32c769e3ad590c308b88e0ce2e711b2c7ff88e63d918e78e4b10bc956,not_applicable,not_applicable,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,Arithmetic mean target weights; costs must be rescored,sac_lstm_full,ensemble,True,,ensemble_of_audited_members,,weight_space_ensemble,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
zero_cvar_reward_keep_state_ensemble,zero_cvar_reward_keep_state weight-space ensemble,zero_cvar_reward_keep_state,,post_holdout_explanatory_ensemble,True,True,,True,False,False,../causal_policy_ensembles_v2_v3_v4_accounting_v2/weights_zero_cvar_reward_keep_state_ensemble.csv,fb34c3f949a6d9811a2993f0db0b5e12e43823d8be6caef75f992cd3da493441,not_applicable,not_applicable,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,Arithmetic mean target weights; costs must be rescored,zero_cvar_reward_keep_state,ensemble,True,,ensemble_of_audited_members,,weight_space_ensemble,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
zero_vine_features_and_cvar_observation_ensemble,zero_vine_features_and_cvar_observation weight-space ensemble,zero_vine_features_and_cvar_observation,,post_holdout_explanatory_ensemble,True,True,,True,True,False,../causal_policy_ensembles_v2_v3_v4_accounting_v2/weights_zero_vine_features_and_cvar_observation_ensemble.csv,de752ce0ff5e79078a2c531e12ef070908dc420ee2f31d82672e6cee421179a5,not_applicable,not_applicable,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,Arithmetic mean target weights; costs must be rescored,zero_vine_features_and_cvar_observation,ensemble,True,,ensemble_of_audited_members,,weight_space_ensemble,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
zero_vine_features_keep_cvar_observation_ensemble,zero_vine_features_keep_cvar_observation weight-space ensemble,zero_vine_features_keep_cvar_observation,,post_holdout_explanatory_ensemble,True,True,,True,False,False,../causal_policy_ensembles_v2_v3_v4_accounting_v2/weights_zero_vine_features_keep_cvar_observation_ensemble.csv,d2a63b27d4dabb89dbb42be55ace808bce0661e6e54ff13d1fe936ddb027dbbd,not_applicable,not_applicable,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,Arithmetic mean target weights; costs must be rescored,zero_vine_features_keep_cvar_observation,ensemble,True,,ensemble_of_audited_members,,weight_space_ensemble,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
