experiment_id,seed,source,observations,elapsed_years,total_return,cagr,annual_volatility,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,omega_ratio,monthly_var_95_loss,monthly_cvar_95_loss,annualized_certainty_equivalent_return,mean_crra_utility,terminal_wealth,gross_total_return_before_costs,mean_monthly_turnover,annualized_turnover,mean_gross_exposure,maximum_gross_exposure,mean_short_notional,total_transaction_cost,total_financing_cost,implementation_drag_total_return
synthetic_100_unique_1000_presentations_no_policy_visible_dependence,20261001,100_unique_1000_presentations,22,1.8383561643835618,0.6079447216763043,0.2948042266917337,0.18786850234278069,1.47648270814081,3.979307374880214,0.11122999678568946,2.6504021865589262,3.4033352366031746,0.03232705342934295,0.05420955250901649,0.2747124980858231,0.020077838454729068,160794.47216763042,0.6430161810148152,0.47678132275385504,5.70574369852974,1.403189282332148,1.4183362892695837,0.20159464116607398,0.010489189100584813,0.011087705264134074,0.03507145933851086
synthetic_100_unique_1000_presentations_no_policy_visible_dependence,20261002,100_unique_1000_presentations,22,1.8383561643835618,0.7092826086416792,0.3385741080015765,0.19778257165467622,1.5838024871136223,3.757646245329891,0.08989120148504115,3.7664877363767224,3.564324986284444,0.05137878831150405,0.07119936964979434,0.3153234524926072,0.022642515027205868,170928.2608641679,0.7576260886474826,0.7664112911571738,9.17180725483175,1.4010647829234986,1.4181043761117123,0.20053239146174934,0.016861048405457824,0.011029281530396218,0.04834348000580335
synthetic_100_unique_1000_presentations_no_policy_visible_dependence,20261003,100_unique_1000_presentations,22,1.8383561643835618,0.7629652821450048,0.36128104678506645,0.16787976590807355,1.938382612580354,4.901519607922118,0.08639618268152183,4.181678351656343,5.506547094614632,0.016582016759794378,0.05151904094190635,0.34428335516430675,0.024419534255305173,176296.5282145005,0.8084142705487112,0.6474823016951518,7.748558692417389,1.4075835015286098,1.4275838243109842,0.20379175076430497,0.014244610637293334,0.011208546292036782,0.04544898840370637
synthetic_100_unique_1000_presentations_no_policy_visible_dependence,20261004,100_unique_1000_presentations,22,1.8383561643835618,0.3076084092372069,0.15707019127798372,0.14089526977473268,1.1082024677204747,2.219223014027814,0.10322506169173651,1.521628456343734,2.2648664669763705,0.04463032787142787,0.05400481336524804,0.146419337194992,0.011353212861722821,130760.8409237207,0.3374025634221096,0.5310093175692412,6.354701669271246,1.3944478354767544,1.4057924683604917,0.19722391773837727,0.011682204986523302,0.010847315475610759,0.02979415418490272
synthetic_100_unique_1000_presentations_no_policy_visible_dependence,20261005,100_unique_1000_presentations,22,1.8383561643835618,0.9646263904766459,0.44388902626118565,0.22248567300354483,1.7765649665439291,5.272404038245797,0.08817340213896174,5.034273550674774,5.068566545693868,0.04328348449361191,0.0642154118475034,0.41391745054813955,0.028527930763938673,196462.6390476646,1.0108143397783707,0.5660400922446475,6.773922415386764,1.3921747996483915,1.4064873095069603,0.19608739982419585,0.012452882029382247,0.010784806990330777,0.04618794930172476
synthetic_100_unique_1000_presentations_no_policy_visible_dependence,20261006,100_unique_1000_presentations,22,1.8383561643835618,0.5639365188729708,0.2754054104219539,0.17221092859658657,1.5074791464652602,3.0949329729733983,0.0910957246935602,3.0232528622874333,3.277535954755908,0.0546349968059756,0.0733978997532902,0.2581798520851717,0.019008297914595282,156393.65188729708,0.6058406169117359,0.7020699671868769,8.40182091879377,1.3998464256912084,1.4117736278900075,0.19992321284560416,0.015445539278111287,0.010995776706508233,0.04190409803876505
synthetic_100_unique_1000_presentations_no_policy_visible_dependence,20261007,100_unique_1000_presentations,22,1.8383561643835618,0.5854679943861794,0.2849271617813538,0.15696311384412837,1.687721364167156,3.2932183351295916,0.09044660128464355,3.1502251907140493,3.8062141363025526,0.05185851962084841,0.07172535490643173,0.27035022799196806,0.019797097843930453,158546.79943861795,0.6106971127619634,0.22116255273969906,2.646699401639021,1.3971589117177896,1.4047664137823241,0.19857945585889486,0.004865576160273379,0.010921870072239223,0.02522911837578401
synthetic_100_unique_1000_presentations_no_policy_visible_dependence,20261008,100_unique_1000_presentations,22,1.8383561643835618,0.6909717769564381,0.3307547330230285,0.19620084293301082,1.5638912211757827,4.007697795319465,0.0804944381061562,4.109038348548115,3.433543076771325,0.037425685625325625,0.05900379004477385,0.3083236408068186,0.022206632752663682,169097.1776956438,0.7280796935621452,0.4920727810278145,5.888739838529583,1.395702089751502,1.415122537740639,0.19785104487575103,0.01082560118261192,0.010881807468166313,0.037107916605707114
synthetic_100_unique_1000_presentations_no_policy_visible_dependence,20261009,100_unique_1000_presentations,22,1.8383561643835618,0.4855685074690388,0.24023354035748268,0.16285615459350328,1.4111319982252575,2.5154697795203407,0.10466750872742625,2.2952064425560725,3.471860777401836,0.06286766337618739,0.08545696591323171,0.22480049793284773,0.016801710703184366,148556.8507469039,0.5178363585622343,0.48319161089451673,5.7824569828360195,1.394840899419475,1.4094718375376276,0.19742044970973743,0.01063021543967937,0.010858124734035565,0.03226785109319552
synthetic_100_unique_1000_presentations_no_policy_visible_dependence,20261010,100_unique_1000_presentations,22,1.8383561643835618,0.8267786974977638,0.3878668123051936,0.16992879607802794,2.0337219477448465,4.74517111591543,0.09025185887581677,4.297604693537493,5.5311735849857,0.03701294434273317,0.06430096340253738,0.37011749449905573,0.025970091623166637,182677.86974977638,0.8654636456961398,0.45858770364581003,5.488016781335103,1.395147460041108,1.4089656301907139,0.19757373002055403,0.010088929480207821,0.010866555151130478,0.03868494819837598
synthetic_100_full_vine_state,20261001,100_unique_100_presentations,22,1.8383561643835618,0.22015263161272713,0.11431047406920936,0.09769391231680476,1.1596139471099254,2.0033940763644433,0.06302853935780794,1.8136303844878587,2.452291408757234,0.04729351068902545,0.05246098386831827,0.10923054568708035,0.008625137464781924,122015.26316127271,0.23839793384153007,0.16733732006766597,2.002561371301576,1.4058609309715109,1.4253491461277017,0.20293046548575552,0.0036814210414886513,0.011161175601716557,0.01824530222880294
synthetic_100_full_vine_state,20261002,100_unique_100_presentations,22,1.8383561643835618,0.8403787682182342,0.39347778498001307,0.18036816705607775,1.9479236596028597,4.848375254391567,0.07709910193368508,5.1035326626560895,5.537160579574337,0.05792956345318546,0.06895372960945084,0.37363468957952706,0.026178739781212546,184037.87682182342,0.8745217514432344,0.3302073583200379,3.9516618290758627,1.4042762319569464,1.4135413233722947,0.20213811597847303,0.007264561883040833,0.011117596378816031,0.0341429832250002
synthetic_100_full_vine_state,20261003,100_unique_100_presentations,22,1.8383561643835618,0.5078880422127436,0.25033505966128144,0.13006535843221606,1.7957911862929887,3.2318767783760927,0.09197610133802891,2.7217402783931286,4.098757439168768,0.028095754677261064,0.06030261397215575,0.24028486372648716,0.017833324914929574,150788.80422127436,0.5296501495965473,0.13957970216870333,1.6703800423467774,1.4093916781923987,1.4155161008238804,0.20469583909619937,0.003070753447711474,0.011258271150290974,0.021762107383803686
synthetic_100_full_vine_state,20261004,100_unique_100_presentations,22,1.8383561643835618,0.3127131537194636,0.1595251281187282,0.12231387326866958,1.276175230156242,2.152562138873533,0.11146445312755437,1.4311749050271263,2.7936562300050545,0.04298485646792647,0.06394332591790686,0.15120486952816914,0.011697288901161784,131271.31537194637,0.33431367503180187,0.2304662076103221,2.758038222221887,1.4091162493863665,1.4197086936661174,0.20455812469318332,0.005070256567427088,0.011250696858125088,0.02160052131233825
synthetic_100_full_vine_state,20261005,100_unique_100_presentations,22,1.8383561643835618,0.8737258876356382,0.4071563053010854,0.1750551401163395,2.0604543650948752,5.487022219309539,0.06542814360364557,6.222953653821826,4.800633805803401,0.04269071595970213,0.05414315891690524,0.38785929713019995,0.027016711444687393,187372.5887635638,0.9065814258976475,0.28064077821644856,3.358488001606679,1.4075930931351401,1.427700772881508,0.2037965465675702,0.006174097120761868,0.011208810061216368,0.032855538262009265
synthetic_100_full_vine_state,20261006,100_unique_100_presentations,22,1.8383561643835618,0.6641538835668539,0.31923250386581614,0.1637413028086794,1.7868982237852118,4.640655531770333,0.06713717324691981,4.754929175998071,5.15172887408137,0.049807032956957875,0.059508120517416996,0.30367379623933166,0.02191568513136062,166415.38835668538,0.6941750223048624,0.32899433093798575,3.9371452718808126,1.3869533940375622,1.4065330411706642,0.19347669701878117,0.007237875280635687,0.010641218336032975,0.03002113873800849
synthetic_100_full_vine_state,20261007,100_unique_100_presentations,22,1.8383561643835618,0.6467745840564407,0.31172027732275853,0.1487905549236045,1.914664956398806,3.9043461859543,0.07448332951724601,4.18510127491793,4.479178787187788,0.06163993807636936,0.06943559213357153,0.29821908806429587,0.021572939370903446,164677.45840564408,0.6749952914519315,0.2785937022659688,3.3339902074452,1.3950078359672,1.4166709567819313,0.1975039179836001,0.006129061449851313,0.010862715489098012,0.028220707395490763
synthetic_100_full_vine_state,20261008,100_unique_100_presentations,22,1.8383561643835618,0.931637662478191,0.43064978742680604,0.18706077210433608,2.028606940656424,5.759308294829818,0.08050247904915742,5.349522058368381,6.126105454287207,0.03419839942136263,0.05784529177745057,0.40900752832798726,0.028245503821428486,193163.7662478191,0.9598336234142122,0.17216796863388703,2.0603707721760247,1.3892260151250022,1.4030419311353142,0.19461300756250122,0.003787695309945515,0.010703715415937572,0.02819596093602117
synthetic_100_full_vine_state,20261009,100_unique_100_presentations,22,1.8383561643835618,0.5173900103434308,0.2546148122365295,0.13881623589034567,1.7150958111660763,3.4203664611551026,0.07693598874134044,3.309437058026862,3.68819753548381,0.04842633865373479,0.0634898360299353,0.24336799291485356,0.01803706579042942,151739.0010343431,0.538346639575789,0.11658223524883232,1.3951644546171735,1.4055148856593416,1.4102691859006882,0.2027574428296708,0.0025648091754743117,0.011151659355631902,0.020956629232358193
synthetic_100_full_vine_state,20261010,100_unique_100_presentations,22,1.8383561643835618,0.1903901458988957,0.09944190136197562,0.13531186535027648,0.7670119523244591,1.4384173142257266,0.08004684772085324,1.2422962826563588,1.7898184890167999,0.04684052433748063,0.05459742839751558,0.0901506684741431,0.007186750623575816,119039.01458988957,0.206820722893996,0.11469124949404201,1.3725346250926338,1.4067303763775083,1.409568294882775,0.20336518818875418,0.002523207488868925,0.011185085350381485,0.01643057699510031
synthetic_100_no_policy_visible_dependence,20261001,100_unique_100_presentations,22,1.8383561643835618,0.11433473790328463,0.06065670678577795,0.10625439629336413,0.6074220736313254,0.8510752099061761,0.09195209341142152,0.6596555286064175,1.6031708374633853,0.0362050560673634,0.06344106908841352,0.05469372722159016,0.004439807318043549,111433.47379032847,0.12994501162799854,0.11888436702164697,1.422714556160693,1.4107612350157328,1.4177468802247728,0.20538061750786643,0.0026154560744762337,0.01129593396293266,0.015610273724713908
synthetic_100_no_policy_visible_dependence,20261002,100_unique_100_presentations,22,1.8383561643835618,0.7688833735197058,0.3637648892010761,0.17445962203881993,1.8825834110128916,4.161352529507634,0.09407426772723959,3.8667841694583442,4.697756295595327,0.04375000527557892,0.06942023222060478,0.34508364531563496,0.024468050444477016,176888.33735197058,0.7974244089515172,0.22469268245743448,2.6889452162938876,1.4022920796429956,1.4063884573323393,0.2011460398214978,0.004943239014063558,0.011063032190182393,0.028541035431811412
synthetic_100_no_policy_visible_dependence,20261003,100_unique_100_presentations,22,1.8383561643835618,0.2576988174261863,0.1328336407308759,0.13896361122740578,0.9684999426836771,1.6012872821089512,0.16591274649788568,0.8006234815271934,2.325897881809194,0.07070273954302804,0.07742419081249025,0.12242821282770167,0.009604480229701163,125769.88174261863,0.27487998342086817,0.1037109140548615,1.2411306108204736,1.4104250042469468,1.4168517312833235,0.20521250212347358,0.002281640109206953,0.011286687616791052,0.01718116599468189
synthetic_100_no_policy_visible_dependence,20261004,100_unique_100_presentations,22,1.8383561643835618,0.06658272371313978,0.03568582211786042,0.11424922476263792,0.36082005862657257,0.6127981570619435,0.09580030208042345,0.37250218781045713,1.3475164911798099,0.04683615027185212,0.047930419702659766,0.02949110230143215,0.0024257392750046025,106658.27237131397,0.08321255148526241,0.20263676355024438,2.4249973342898095,1.4004865527733583,1.4076503153358189,0.20024327638667902,0.0044580087981053755,0.011013380201267353,0.01662982777212263
synthetic_100_no_policy_visible_dependence,20261005,100_unique_100_presentations,22,1.8383561643835618,0.4534468285616253,0.22557340513258084,0.12353982739742728,1.7190774549579462,3.414552843399145,0.07459916649341936,3.0238059717795833,3.815562041624822,0.029441024698208872,0.052185563834997006,0.2168027427568633,0.0162633274652525,145344.68285616254,0.48252931616979744,0.39909962825960954,4.776110305401884,1.4011482182261232,1.4255254481519977,0.20057410911306162,0.008780191821711409,0.011031576001218402,0.029082487608172114
synthetic_100_no_policy_visible_dependence,20261006,100_unique_100_presentations,22,1.8383561643835618,1.0547655183969233,0.47955627307663096,0.2195255775689278,1.911378561726476,6.944490123891011,0.06393738246473857,7.500405155639676,5.31313129982054,0.030008429988118056,0.047074887997516524,0.45035424983131755,0.030591196319954227,205476.55183969234,1.091176994086604,0.2937833243956812,3.5157676526040538,1.403712397271937,1.4120430861200604,0.20185619863596838,0.006463233136704987,0.011102090924978266,0.03641147568968073
synthetic_100_no_policy_visible_dependence,20261007,100_unique_100_presentations,22,1.8383561643835618,1.1889021256320675,0.5313376541392367,0.1903224264562226,2.366327474910801,7.509002360863363,0.06962722431242396,7.631176732754335,6.515075401068633,0.027934707524964103,0.0488948025742485,0.5072298728041642,0.0337021156972274,218890.21256320676,1.2309638142682928,0.36941210325662177,4.4208333668415385,1.3966008691818683,1.4160366271223344,0.19830043459093422,0.00812706627164568,0.010906523902501393,0.04206168863622528
synthetic_100_no_policy_visible_dependence,20261008,100_unique_100_presentations,22,1.8383561643835618,0.4737161693818692,0.23484119644858126,0.16456064312785032,1.3683572643453166,3.8658326335167854,0.06298856529790053,3.728314739951836,2.967450118393701,0.0396281763721857,0.042524270884394755,0.22029361033547223,0.016498791631100504,147371.61693818693,0.5020292358577596,0.35874052181259386,4.293124277429402,1.40500033279131,1.4273455334561218,0.20250016639565488,0.007892291479877064,0.011137509151761028,0.02831306647589038
synthetic_100_no_policy_visible_dependence,20261009,100_unique_100_presentations,22,1.8383561643835618,0.7094630169745073,0.33865095820692526,0.1449247874259175,2.1052411304359224,4.602445878340391,0.07590215971570757,4.461677500025643,4.604472263576145,0.037247279701949645,0.05700710123731095,0.3257146310103354,0.023284966042170962,170946.30169745072,0.7314430747177141,0.07095913332584615,0.8491830709486505,1.4078113115453104,1.4119603740317488,0.2039056557726551,0.001561100933168615,0.011214811067496042,0.02198005774320677
synthetic_100_no_policy_visible_dependence,20261010,100_unique_100_presentations,22,1.8383561643835618,0.13708879802118812,0.0723835605483707,0.12273467189771255,0.6292042751114562,1.0949341520474691,0.0808172741991321,0.8956446658918377,1.5981941323752937,0.034666502429021404,0.0514786516090619,0.06480539585595602,0.005233265884342167,113708.87980211881,0.1534039892889707,0.14129025034316192,1.690850536893577,1.4050132787072813,1.4096737269844324,0.20250663935364077,0.0031083855075495627,0.011137865164450247,0.01631519126778258
