strategy_id,window_id,decision_date,holding_end_date,trading_days,is_complete_period,gross_return,net_return,wealth,drawdown,turnover,turnover_convention,transaction_cost,financing_cost,financing_year_fraction,short_notional,cash_borrow_notional,gross_exposure,net_exposure,w_SP500,w_NASDAQ,w_DOW,w_SSE50,w_DIVIDEND,w_CHINEXT,w_GOLD,experiment_id,strategy_level,seed
synthetic_100_full_vine_state__seed_20261001,locked_oos_v1,2025-05-30,2025-06-30,19,True,0.016542236065911764,0.015518283096018326,113727.20525569578,0.0,0.4911608632121771,target_to_target_v1,0.0004911608632121771,0.0005166369330670165,0.08333333333333333,0.20665477322680662,0.0,1.4133095464536125,0.9999999999999996,0.393829751227583,-0.0650480283158166,0.241332340453352,0.127981338117804,0.16782601497003,-0.14160674491099,0.275685328458037,synthetic_100_full_vine_state,seed,20261001.0
synthetic_100_full_vine_state__seed_20261001,locked_oos_v1,2025-06-30,2025-07-31,22,True,0.003963827807778042,0.003406807437592585,114114.6519444175,0.0,0.05089536309242293,target_to_target_v1,5.089536309242293e-05,0.000504079761781862,0.08333333333333333,0.2016319047127447,2.220446049250313e-16,1.4032638094254897,1.0000000000000002,0.385234418724264,-0.0647556973355157,0.245422992323126,0.135037812803473,0.150973665927138,-0.136876207377229,0.284963014934744,synthetic_100_full_vine_state,seed,20261001.0
synthetic_100_full_vine_state__seed_20261001,locked_oos_v1,2025-07-31,2025-08-29,21,True,-0.004930269725589742,-0.0054405802313453044,113493.80202494186,-0.0054405802313453044,0.010851161820548655,target_to_target_v1,1.0851161820548655e-05,0.0005021193251013756,0.08333333333333333,0.2008477300405503,0.0,1.4016954600811005,0.9999999999999997,0.389379844069481,-0.0652516782283783,0.245294332504272,0.135009542107582,0.149102866649628,-0.135596051812172,0.282061144709587,synthetic_100_full_vine_state,seed,20261001.0
synthetic_100_full_vine_state__seed_20261001,locked_oos_v1,2025-08-29,2025-09-30,21,True,0.04481008287548183,0.04428153411200486,118519.48169081045,0.0,0.029300221375056376,target_to_target_v1,2.9300221375056376e-05,0.00047670800771031975,0.08333333333333333,0.1906832030841279,0.0,1.3813664061682558,1.0,0.386904544063977,-0.0644255067620959,0.244626349636487,0.139495125838688,0.139849490353039,-0.126257696322032,0.279807693191937,synthetic_100_full_vine_state,seed,20261001.0
synthetic_100_full_vine_state__seed_20261001,locked_oos_v1,2025-09-30,2025-10-31,17,True,0.037972791447147936,0.037391288798532596,122951.07785896395,0.0,0.067546529429299,target_to_target_v1,6.754652942929899e-05,0.0004928396402725161,0.08333333333333333,0.19713585610900589,8.881784197001252e-16,1.3942717122180128,1.0000000000000009,0.388731540313789,-0.0625956271375929,0.2303622971688,0.134638399950096,0.169965879193374,-0.134540228971413,0.273437739482948,synthetic_100_full_vine_state,seed,20261001.0
synthetic_100_full_vine_state__seed_20261001,locked_oos_v1,2025-10-31,2025-11-28,19,True,0.01446545546278788,0.013923343994549642,124662.96801049497,0.0,0.021800965070724418,target_to_target_v1,2.180096507072442e-05,0.0005127232654818468,0.08333333333333333,0.2050893061927383,6.661338147750939e-16,1.4101786123854771,1.0000000000000007,0.390068070164749,-0.0644246403660093,0.230698824993202,0.131691367498466,0.175225527158805,-0.140664665826729,0.277405516377517,synthetic_100_full_vine_state,seed,20261001.0
synthetic_100_full_vine_state__seed_20261001,locked_oos_v1,2025-11-28,2025-12-31,22,True,-0.0025566997057401286,-0.00351978098361716,124224.18166633035,-0.00351978098361716,0.44046071597508135,target_to_target_v1,0.00044046071597508135,0.0005255556266222677,0.08333333333333333,0.2102222506489071,0.0,1.4204445012978142,1.0,0.400669176663671,0.124177594270025,0.22369529732636,-0.0647164540631431,0.196252544011389,-0.145505796585764,0.265427638377462,synthetic_100_full_vine_state,seed,20261001.0
synthetic_100_full_vine_state__seed_20261001,locked_oos_v1,2025-12-31,2026-01-30,19,True,0.04886052230770077,0.04829050851429373,130223.03056876945,0.0,0.016342976263589576,target_to_target_v1,1.6342976263589576e-05,0.0005272648031158116,0.08333333333333333,0.21090592124632468,0.0,1.4218118424926478,0.9999999999999984,0.40207848485027,0.126689156251294,0.221125086503369,-0.0656753203698567,0.200227966266019,-0.145230600876468,0.260785227375371,synthetic_100_full_vine_state,seed,20261001.0
synthetic_100_full_vine_state__seed_20261001,locked_oos_v1,2026-02-27,2026-03-31,22,True,-0.05525541483415308,-0.0557764036856202,122689.3107152568,-0.05785243839440657,0.02158048323222511,target_to_target_v1,2.1580483232225112e-05,0.0005300316294389108,0.08333333333333333,0.2120126517755643,0.0,1.424025303551128,0.9999999999999994,0.40306522910084,0.130148241562503,0.212131331009524,-0.0664468833378383,0.214656407279628,-0.145565768437726,0.252011442823069,synthetic_100_full_vine_state,seed,20261001.0
synthetic_100_full_vine_state__seed_20261001,locked_oos_v1,2026-03-31,2026-04-30,20,True,0.05597638525974391,0.05537692540743144,129483.46752302475,-0.005679203152580192,0.03615776981626148,target_to_target_v1,3.6157769816261484e-05,0.000531686432659627,0.08333333333333333,0.2126745730638508,0.0,1.4253491461277017,1.0,0.412623792886734,0.125275731086731,0.217444822192192,-0.0672718733549118,0.21770016849041,-0.145402699708939,0.239630058407784,synthetic_100_full_vine_state,seed,20261001.0
synthetic_100_full_vine_state__seed_20261001,locked_oos_v1,2026-04-30,2026-05-29,17,True,-0.010113071937495222,-0.01115122011910652,128039.56887489032,-0.016767093227231133,0.5421063176223218,target_to_target_v1,0.0005421063176223218,0.0005071983193712571,0.08333333333333333,0.20287932774850287,0.0,1.405758655497006,1.0,0.384837920112269,-0.0652102359703609,0.236052388591426,0.136730188769954,0.164918849510806,-0.137669091778142,0.280339980764048,synthetic_100_full_vine_state,seed,20261001.0
synthetic_100_full_vine_state__seed_20261001,locked_oos_v1,2026-05-29,2026-06-30,21,True,-0.048656708733187615,-0.04914556405101633,121746.99204168488,-0.06508862902409929,0.011076773915973212,target_to_target_v1,1.1076773915973213e-05,0.0005029132509870192,0.08333333333333333,0.2011653003948077,0.0,1.4023306007896146,0.9999999999999993,0.382278701024396,-0.0644797555037907,0.233791863279683,0.136011546211583,0.168616702514035,-0.136685544891017,0.28046648736511,synthetic_100_full_vine_state,seed,20261001.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2024-07-31,2024-08-30,22,True,-0.0016839941760734556,-0.0032324806445936938,99676.75193554063,-0.0032324806445936938,1.059105956128665,target_to_target_v1,0.001059105956128665,0.0004931967519223712,0.08333333333333333,0.1972787007689473,1.7763568394002505e-15,1.3945574015378963,1.0000000000000018,0.197027646005154,0.120746821165085,-0.104060426354408,-0.0932182744145393,0.118407472968102,0.185905270278454,0.575191490352154,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2024-08-30,2024-09-30,18,True,0.14749681428015826,0.14638266260235322,114267.70028341933,0.0,0.48081177685941967,target_to_target_v1,0.00048081177685941966,0.0004906008685273784,0.08333333333333333,0.1962403474109514,0.0,1.3924806948219013,0.9999999999999986,0.170063709574086,-0.0906829929777554,-0.105557354433196,0.130102043705327,0.12663244243179,0.194765871124608,0.574676280575139,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2024-09-30,2024-10-31,18,True,0.040587616752615574,0.039011903341338305,118725.50076191309,0.0,1.0244346942220401,target_to_target_v1,0.0010244346942220402,0.0004909664179597588,0.08333333333333333,0.1963865671839033,4.440892098500626e-16,1.3927731343678071,1.0000000000000004,0.29315355100802,0.102209393467222,0.0906777647989137,-0.0995189653975623,-0.096867601786341,0.137761470462595,0.572584387447153,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2024-10-31,2024-11-29,20,True,0.0013856929127027406,0.0003237084563134651,118763.93321048978,0.0,0.5600746955190372,target_to_target_v1,0.0005600746955190373,0.0005010029567139492,0.08333333333333333,0.20040118268557972,0.0,1.4008023653711579,0.9999999999999984,0.208252193672316,0.116266871137278,-0.104458225624902,-0.0959429570606777,0.119542623204844,0.180580439312117,0.575759055359023,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2024-11-29,2024-12-31,21,True,-0.0006550864067564888,-0.001216569396521261,118619.4486439354,-0.001216569396521372,0.05615952185222127,target_to_target_v1,5.615952185222127e-05,0.0005058494263461664,0.08333333333333333,0.20233977053846602,8.881784197001252e-16,1.404679541076933,1.0000000000000009,0.232533178159169,0.107041454740933,-0.101319917610713,-0.101019852927753,0.111321351357869,0.175024262496403,0.576419523784093,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2024-12-31,2025-01-27,16,True,0.006326607636800485,0.005343889566864268,119253.33787797092,0.0,0.4691270036356791,target_to_target_v1,0.0004691270036356791,0.0005078900073255802,0.08333333333333333,0.20315600293023212,0.0,1.4063120058604641,1.0,0.206847216401781,-0.0952978698270661,-0.107858133103166,0.11823351255485,0.119222964559283,0.181869696293558,0.57698261312076,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2025-01-27,2025-02-28,17,True,0.03479982232044576,0.033805736968882893,123284.78485093491,0.0,0.4552020877599714,target_to_target_v1,0.0004552020877599714,0.0005059143741215993,0.08333333333333333,0.2023657496486393,6.661338147750939e-16,1.4047314992972793,1.0000000000000007,0.194168913577284,0.118550817881312,-0.106735479618822,0.119727048490729,-0.0956302700298173,0.193005863044943,0.576913106654372,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2025-02-28,2025-03-31,21,True,0.02635002301725753,0.025771278979498158,126461.99143525577,0.0,0.05058123809950657,target_to_target_v1,5.058123809950657e-05,0.0005134634434112472,0.08333333333333333,0.2053853773644989,0.0,1.4107707547289978,1.0,0.218887672892639,0.118142181209155,-0.107894128986767,0.114705094269344,-0.0974912483777319,0.176165462604591,0.57748496638877,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2025-03-31,2025-04-30,20,True,0.028662598516395743,0.028101180848306706,130015.7227270149,0.0,0.03587341521467455,target_to_target_v1,3.5873415214674546e-05,0.0005100499306406284,0.08333333333333333,0.2040199722562514,0.0,1.4080399445125014,0.9999999999999986,0.203415493879999,0.123882252190794,-0.109244417931352,0.123774725411619,-0.0947755543248994,0.176576774035181,0.576370726738657,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2025-04-30,2025-05-30,18,True,0.016096637649282153,0.015540833627081696,132036.27544282022,0.0,0.04331817371504619,target_to_target_v1,4.3318173715046194e-05,0.0005038306596023719,0.08333333333333333,0.2015322638409482,8.881784197001252e-16,1.4030645276818974,1.0000000000000009,0.182378811495645,0.126100657241685,-0.108211705727237,0.129411814468248,-0.0933205581137112,0.187892658369882,0.575748322265489,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2025-05-30,2025-06-30,19,True,0.026122207060991887,0.025506991691675696,135404.12362354004,0.0,0.08684217291218828,target_to_target_v1,8.684217291218828e-05,0.0005128913346145844,0.08333333333333333,0.2051565338458335,4.440892098500626e-16,1.4103130676916673,1.0000000000000004,0.221952785338674,0.115055170442377,-0.106122563992228,0.110438589538847,-0.0990339698536055,0.180203695382391,0.577506293143545,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2025-06-30,2025-07-31,22,True,0.02378021145026943,0.022771504157578226,138487.47918758672,0.0,0.47149193074022216,target_to_target_v1,0.0004714919307402222,0.000514270966606481,0.08333333333333333,0.205708386642592,6.661338147750939e-16,1.4114167732851848,1.0000000000000007,0.256855188735894,0.10513060433524,-0.103289418986865,-0.102418967655727,0.0989764471139226,0.167736410030297,0.577009736427239,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2025-07-31,2025-08-29,21,True,0.04434433758594647,0.04376134420071898,144547.8774318046,0.0,0.04422746385846757,target_to_target_v1,4.422746385846757e-05,0.0005141670709209789,0.08333333333333333,0.205666828368391,8.881784197001252e-16,1.4113336567367831,1.0000000000000009,0.27766955111708,0.100320922476905,-0.101990049438817,-0.103676778929574,0.094577143234866,0.15696685229029,0.576132359249251,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2025-08-29,2025-09-30,21,True,0.13847858498975674,0.137376243918923,164405.32189983877,0.0,0.4679494670459203,target_to_target_v1,0.0004679494670459203,0.0005007776618003845,0.08333333333333333,0.2003110647201538,0.0,1.4006221294403067,0.9999999999999992,0.324482001364231,0.0887974873185158,0.0850459784269333,-0.103550523519516,-0.0967605412006378,0.130439572036266,0.571546025574207,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2025-09-30,2025-10-31,17,True,0.034442814887559736,0.03391310746028675,169980.81724847105,0.0,0.01510460249015276,target_to_target_v1,1.510460249015276e-05,0.0004970968355025565,0.08333333333333333,0.19883873420102222,6.661338147750939e-16,1.397677468402045,1.0000000000000007,0.320518772516932,0.0862467246396201,0.0850951032979148,-0.102176908935819,-0.0966618252652032,0.13647041789123,0.570507715855326,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2025-10-31,2025-11-28,19,True,0.013542765351223007,0.01300865093966852,172192.038366496,0.0,0.026043636458261882,target_to_target_v1,2.604363645826188e-05,0.000501072941614049,0.08333333333333333,0.2004291766456196,0.0,1.4008583532912389,0.9999999999999998,0.309087396732398,0.0880879472408976,0.0861545960818018,-0.102741046675614,-0.0976881299700056,0.145320044032165,0.571779192558357,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2025-11-28,2025-12-31,22,True,0.01974927394545123,0.01879881285106033,175429.04427019038,0.0,0.424332237669399,target_to_target_v1,0.000424332237669399,0.0005081561048115999,0.08333333333333333,0.20326244192464,0.0,1.4065248838492792,0.9999999999999991,0.283613804195608,0.0963965909821647,-0.100537930216108,-0.102724511708532,0.0905983479959624,0.158589202378477,0.574064496372427,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2025-12-31,2026-01-30,19,True,0.11459816853310878,0.11400355724106959,195428.57936039317,0.0,0.022638444389616194,target_to_target_v1,2.2638444389616196e-05,0.0005109798322830893,0.08333333333333333,0.20439193291323499,1.1102230246251565e-15,1.408783865826471,1.000000000000001,0.294660378779684,0.0961767701166017,-0.100993181977953,-0.103398750935282,0.0875977692859513,0.151619870747839,0.57433714398316,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2026-02-27,2026-03-31,22,True,-0.07625151827319865,-0.07709910193368508,177719.82143854236,-0.09061498568842263,0.40687231080872543,target_to_target_v1,0.00040687231080872545,0.0005110969900020524,0.08333333333333333,0.204438796000821,0.0,1.4088775920016414,0.9999999999999996,0.289219522050449,0.0990559767399515,-0.102301305958203,-0.102137490042618,0.0891430761132921,0.152725183538028,0.5742950375591,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2026-03-31,2026-04-30,20,True,0.05643713469529765,0.05576332786726135,187630.07010993094,-0.039904650977792055,0.1210874574525016,target_to_target_v1,0.00012108745745250161,0.0005169266542153692,0.08333333333333333,0.20677066168614772,0.0,1.4135413233722947,0.9999999999999993,0.234800176961081,0.114362160009997,-0.108425689595086,-0.0983449720910617,0.113703923566001,0.166950451476233,0.576953949672835,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2026-04-30,2026-05-29,17,True,0.030136060851574165,0.029066116601492054,193083.7476056923,-0.0119984076145625,0.5312159785202569,target_to_target_v1,0.0005312159785202569,0.000507967408214297,0.08333333333333333,0.2031869632857187,2.220446049250313e-16,1.4063739265714377,1.0000000000000002,0.302758751170976,0.09176076735769,0.0892237254551479,-0.104587981743472,-0.0985989815422467,0.145354075091226,0.574089644210679,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261002,locked_oos_v1,2026-05-29,2026-06-30,21,True,-0.05995189819139579,-0.06080835728521661,181342.64209531678,-0.07207716144269904,0.4120676176888598,target_to_target_v1,0.0004120676176888598,0.0004994277416595404,0.08333333333333333,0.1997710966638156,8.881784197001252e-16,1.399542193327632,1.0000000000000009,0.285098285547325,-0.0955779616321836,0.0947615067873682,-0.104193135031632,0.0939933370266642,0.152862937322685,0.573055029979774,synthetic_100_full_vine_state,seed,20261002.0
synthetic_100_full_vine_state__seed_20261003,locked_oos_v1,2024-07-31,2024-08-30,22,True,0.02056632089417043,0.018792796452726357,101879.27964527263,0.0,1.2296248291219987,target_to_target_v1,0.0012296248291219986,0.0005096714757382875,0.08333333333333333,0.2038685902953147,4.440892098500626e-16,1.4077371805906298,1.0000000000000004,0.0176276043057442,0.162174511700869,0.311212096363306,0.249689627438784,-0.115617949515581,-0.0882506407797337,0.463164750486612,synthetic_100_full_vine_state,seed,20261003.0
synthetic_100_full_vine_state__seed_20261003,locked_oos_v1,2024-08-30,2024-09-30,18,True,0.02451196058851579,0.02395099697119729,104319.38996348433,0.0,0.039051176714045864,target_to_target_v1,3.9051176714045865e-05,0.0005086410617721932,0.08333333333333333,0.2034564247088773,0.0,1.4069128494177536,0.9999999999999991,0.0183079333177635,0.148890476407749,0.30505998033498,0.266921829166157,-0.115116346893566,-0.0883400778153113,0.464276205482227,synthetic_100_full_vine_state,seed,20261003.0
synthetic_100_full_vine_state__seed_20261003,locked_oos_v1,2024-09-30,2024-10-31,18,True,0.028119986646245376,0.027407790831707857,107178.55398329487,0.0,0.20877295838935103,target_to_target_v1,0.00020877295838935103,0.00048418371272938534,0.08333333333333333,0.193673485091754,2.220446049250313e-16,1.3873469701835084,1.0000000000000002,0.0192993985755103,0.216823074434485,0.33073945662805,0.168702009533133,-0.111501608576093,-0.082171876515661,0.458109545920576,synthetic_100_full_vine_state,seed,20261003.0
synthetic_100_full_vine_state__seed_20261003,locked_oos_v1,2024-10-31,2024-11-29,20,True,0.015435522451601402,0.014735672788783738,108757.9020847677,0.0,0.1769483057515966,target_to_target_v1,0.00017694830575159658,0.000512500635481306,0.08333333333333333,0.2050002541925224,0.0,1.4100005083850444,0.9999999999999996,0.0177018275218351,0.155474419306431,0.316538299034749,0.250470841835652,-0.11628332494625,-0.0887169292462724,0.464814866493855,synthetic_100_full_vine_state,seed,20261003.0
synthetic_100_full_vine_state__seed_20261003,locked_oos_v1,2024-11-29,2024-12-31,21,True,-0.017402946462359292,-0.017961688025852185,106804.42657717492,-0.017961688025852185,0.06096971780061698,target_to_target_v1,6.0969717800616985e-05,0.0005078295498554204,0.08333333333333333,0.2031318199421682,0.0,1.4062636398843356,0.9999999999999991,0.0170414155083043,0.184090843956385,0.31222266570798,0.225548944036875,-0.115356357235994,-0.0877754627061742,0.464227950732623,synthetic_100_full_vine_state,seed,20261003.0
synthetic_100_full_vine_state__seed_20261003,locked_oos_v1,2024-12-31,2025-01-27,16,True,0.03526938011276082,0.03444794051845479,110483.61911101312,0.0,0.2769982059087061,target_to_target_v1,0.00027699820590870614,0.0005167716768171109,0.08333333333333333,0.2067086707268438,8.881784197001252e-16,1.4134173414536886,1.0000000000000009,-0.0897020032363278,0.153985470001187,0.318335323993649,0.251229524080242,-0.117006667490516,0.0172054501516478,0.465952902500119,synthetic_100_full_vine_state,seed,20261003.0
synthetic_100_full_vine_state__seed_20261003,locked_oos_v1,2025-01-27,2025-02-28,17,True,0.019598827788446016,0.019045542642230684,112587.8395900599,0.0,0.029994493616481016,target_to_target_v1,2.9994493616481018e-05,0.0005128026394439586,0.08333333333333333,0.2051210557775835,0.0,1.4102421115551669,1.0,-0.0891418124416045,0.148635197164757,0.310539904715759,0.264292571427567,-0.115979243335979,0.0175520346633025,0.464101347806198,synthetic_100_full_vine_state,seed,20261003.0
synthetic_100_full_vine_state__seed_20261003,locked_oos_v1,2025-02-28,2025-03-31,21,True,0.01908465123018277,0.018534919376553605,114674.64611964201,0.0,0.02237175883991572,target_to_target_v1,2.237175883991572e-05,0.0005172106783304912,0.08333333333333333,0.20688427133219622,4.440892098500626e-16,1.413768542664393,1.0000000000000004,-0.0899701075894492,0.149567541267191,0.320437562252794,0.255336564566408,-0.116914163742747,0.0170853776591165,0.464457225586687,synthetic_100_full_vine_state,seed,20261003.0
synthetic_100_full_vine_state__seed_20261003,locked_oos_v1,2025-03-31,2025-04-30,20,True,0.01931006824586845,0.018749387600347056,116824.72550767181,0.0,0.033035766865527484,target_to_target_v1,3.3035766865527485e-05,0.000517174540353673,0.08333333333333333,0.2068698161414689,4.440892098500626e-16,1.413739632282938,1.0000000000000004,-0.0899938222553049,0.134168137929269,0.324224417230913,0.267608498356172,-0.116875993886164,0.0175063024674143,0.463362460157701,synthetic_100_full_vine_state,seed,20261003.0
synthetic_100_full_vine_state__seed_20261003,locked_oos_v1,2025-04-30,2025-05-30,18,True,0.01608378570972291,0.015541220337906392,118640.32430770197,0.0,0.019121350986617085,target_to_target_v1,1.9121350986617085e-05,0.0005149982656751364,0.08333333333333333,0.2059993062700546,0.0,1.4119986125401087,0.9999999999999996,-0.0895810606224196,0.132045563842569,0.316786315824304,0.274662312652384,-0.116418245647635,0.0180803579943521,0.464424755956445,synthetic_100_full_vine_state,seed,20261003.0
synthetic_100_full_vine_state__seed_20261003,locked_oos_v1,2025-05-30,2025-06-30,19,True,0.02210854050847444,0.021512351438355504,121192.55665896973,0.0,0.07033843014921493,target_to_target_v1,7.033843014921493e-05,0.0005131250579974482,0.08333333333333333,0.2052500231989793,0.0,1.4105000463979578,0.9999999999999991,-0.0890353984598603,0.163958639704755,0.3129845865603,0.244145021640829,-0.116214624739119,0.0172301631953035,0.466931612097791,synthetic_100_full_vine_state,seed,20261003.0
synthetic_100_full_vine_state__seed_20261003,locked_oos_v1,2025-06-30,2025-07-31,22,True,0.013669151529678958,0.013110651502428183,122781.47003401376,0.0,0.0384990844343403,target_to_target_v1,3.84990844343403e-05,0.0005126215065164219,0.08333333333333333,0.2050486026065688,0.0,1.4100972052131375,0.9999999999999999,-0.0886577538081578,0.178404202418668,0.317410921411855,0.226186981158597,-0.116390848798411,0.0166779362729617,0.466368561344487,synthetic_100_full_vine_state,seed,20261003.0
