update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,stage,episode,step,pass
4000,0.0018728973809629679,0.10938127338886261,-0.11961059272289276,-0.11368546634912491,-0.116698257625103,0.026570070534944534,0.15408746898174286,pretrain,172,23,
4100,0.0015695744659751654,0.11896979063749313,-0.13139289617538452,-0.1272764503955841,-0.1296253204345703,0.0225126463919878,0.12721125781536102,pretrain,177,3,
4200,0.001662455964833498,0.13308250904083252,-0.14672312140464783,-0.13638685643672943,-0.13767124712467194,0.023465197533369064,0.1974658966064453,pretrain,181,7,
4300,0.0016137934289872646,0.1302209198474884,-0.13847503066062927,-0.138898104429245,-0.13823102414608002,0.0184556245803833,0.07643873989582062,pretrain,185,11,
4400,0.0016452142735943198,0.12695392966270447,-0.13268829882144928,-0.1284194141626358,-0.12940073013305664,0.020224349573254585,0.10501138865947723,pretrain,189,15,
4500,0.0014787486288696527,0.11124888807535172,-0.12191198021173477,-0.12514910101890564,-0.121346615254879,0.01936258003115654,0.10270984470844269,pretrain,193,19,
4600,0.0013606223510578275,0.10363667458295822,-0.11123945564031601,-0.11908898502588272,-0.11530818045139313,0.020835109055042267,0.1168038621544838,pretrain,197,23,
4700,0.001854228088632226,0.10894934833049774,-0.11994397640228271,-0.11629889160394669,-0.11720879375934601,0.02052338421344757,0.10266537219285965,pretrain,202,3,
4800,0.001765310182236135,0.11415048688650131,-0.1256932020187378,-0.12032753229141235,-0.11815843731164932,0.020462125539779663,0.14956755936145782,pretrain,206,7,
4900,0.0018090596422553062,0.11366549879312515,-0.11659727990627289,-0.12087373435497284,-0.12394111603498459,0.021802648901939392,0.14397093653678894,pretrain,210,11,
5000,0.0016234872164204717,0.11283783614635468,-0.12115372717380524,-0.1256628930568695,-0.12529365718364716,0.01747734285891056,0.11055919528007507,pretrain,214,15,
5100,0.0014224615879356861,0.10197168588638306,-0.11303183436393738,-0.1040840744972229,-0.11028995364904404,0.01820351555943489,0.14346469938755035,pretrain,218,19,
5200,0.001497672637924552,0.10887765139341354,-0.12011876702308655,-0.11489903926849365,-0.11392755061388016,0.019681094214320183,0.15194690227508545,pretrain,222,23,
5300,0.0018253488233312964,0.10375286638736725,-0.11381177604198456,-0.11409687995910645,-0.11730700731277466,0.017234643921256065,0.08823252469301224,pretrain,227,3,
5400,0.0016113785095512867,0.10313959419727325,-0.11175517737865448,-0.11022920906543732,-0.11294014006853104,0.019412178546190262,0.08329537510871887,pretrain,231,7,
5500,0.0017022049287334085,0.11637384444475174,-0.12429891526699066,-0.11603294312953949,-0.11931676417589188,0.020960457623004913,0.1477101594209671,pretrain,235,11,
5600,0.0016127617564052343,0.10137433558702469,-0.10557569563388824,-0.11466902494430542,-0.11071637272834778,0.01981949433684349,0.13693606853485107,pretrain,239,15,
5700,0.0016148253343999386,0.10486867278814316,-0.11064843833446503,-0.10583172738552094,-0.11986690014600754,0.017859656363725662,0.2528148889541626,pretrain,243,19,
5800,0.0015520115848630667,0.09630484879016876,-0.10914295166730881,-0.10457482188940048,-0.10097621381282806,0.019687671214342117,0.17114630341529846,pretrain,247,23,
5900,0.0012766307918354869,0.09326937049627304,-0.10230541229248047,-0.10175233334302902,-0.10746670514345169,0.019659006968140602,0.15210384130477905,pretrain,252,3,
6000,0.0014070854522287846,0.10459447652101517,-0.11380905658006668,-0.12097090482711792,-0.11759836971759796,0.02044990099966526,0.0920596644282341,pretrain,256,7,
6100,0.001360747730359435,0.10138000547885895,-0.11222033202648163,-0.10735751688480377,-0.11254424601793289,0.019744858145713806,0.11258645355701447,pretrain,260,11,
6200,0.0021235374733805656,0.10037890821695328,-0.1110420748591423,-0.12121989578008652,-0.10903801769018173,0.0192173533141613,0.2125004529953003,pretrain,264,15,
6300,0.0014279764145612717,0.10650473088026047,-0.11344093084335327,-0.11386264115571976,-0.11183474957942963,0.01779458299279213,0.09124291688203812,pretrain,268,19,
6400,0.001822808408178389,0.09154042601585388,-0.10844022035598755,-0.09283101558685303,-0.10176433622837067,0.02529892325401306,0.19569553434848785,pretrain,272,23,
6500,0.0013500694185495377,0.09220212697982788,-0.10386595129966736,-0.1042548343539238,-0.1009565219283104,0.01793893426656723,0.0988183543086052,pretrain,277,3,
6600,0.0012473294045776129,0.08910820633172989,-0.09911171346902847,-0.10175959765911102,-0.09943455457687378,0.01620686985552311,0.07065549492835999,pretrain,281,7,
6700,0.0013315253891050816,0.0778660774230957,-0.08106037974357605,-0.08443695306777954,-0.08736986666917801,0.019432663917541504,0.14514735341072083,pretrain,285,11,
6800,0.0012906640768051147,0.08735804259777069,-0.0901593267917633,-0.0967767983675003,-0.09992355108261108,0.019937273114919662,0.12633806467056274,pretrain,289,15,
6900,0.0013944837264716625,0.08978240936994553,-0.10250803828239441,-0.09865257889032364,-0.09530211985111237,0.015780847519636154,0.13826100528240204,pretrain,293,19,
7000,0.0015188814140856266,0.08056298643350601,-0.08815093338489532,-0.08621944487094879,-0.09262583404779434,0.01857016421854496,0.1273488998413086,pretrain,297,23,
7100,0.0012494756374508142,0.08470727503299713,-0.09767070412635803,-0.09584715962409973,-0.0994662344455719,0.01781647652387619,0.0771440640091896,pretrain,302,3,
7200,0.0013124028919264674,0.07704290002584457,-0.08558434247970581,-0.08697107434272766,-0.08818462491035461,0.015526552684605122,0.08442529290914536,pretrain,306,7,
7300,0.0013224250869825482,0.09114068001508713,-0.10028664767742157,-0.10055418312549591,-0.10181748867034912,0.019488420337438583,0.092325359582901,pretrain,310,11,
7400,0.0016391172539442778,0.09566567838191986,-0.10620339214801788,-0.10765949636697769,-0.09983885288238525,0.01914447918534279,0.15438826382160187,pretrain,314,15,
7500,0.0016313963569700718,0.07877562195062637,-0.08947454392910004,-0.09040915966033936,-0.09119641035795212,0.017385395243763924,0.07699979841709137,pretrain,318,19,
7600,0.0013323910534381866,0.08230146765708923,-0.0906667411327362,-0.08531567454338074,-0.08420482277870178,0.018560653552412987,0.09759370982646942,pretrain,322,23,
7700,0.0011013722978532314,0.07076694816350937,-0.07696380466222763,-0.07990995049476624,-0.08392094075679779,0.018760576844215393,0.11628134548664093,pretrain,327,3,
7800,0.0013039294863119721,0.06511740386486053,-0.07791905850172043,-0.07656542956829071,-0.08128330111503601,0.015005053952336311,0.12759795784950256,pretrain,331,7,
7900,0.0013575596967712045,0.06978438049554825,-0.0812186598777771,-0.08134891092777252,-0.0800742357969284,0.01663036085665226,0.054681446403265,pretrain,335,11,
8000,0.0014622684102505445,0.06462737172842026,-0.07486124336719513,-0.06405088305473328,-0.07083701342344284,0.01833263784646988,0.12751059234142303,pretrain,339,15,
8100,0.0015147858066484332,0.07175678759813309,-0.08226519823074341,-0.08755910396575928,-0.08577568084001541,0.01834174618124962,0.10594503581523895,pretrain,343,19,
8200,0.001312787993811071,0.07586250454187393,-0.08777368068695068,-0.08707430958747864,-0.08326518535614014,0.01548690814524889,0.09778714179992676,pretrain,347,23,
8300,0.0014939678367227316,0.06442463397979736,-0.07227905094623566,-0.07183583080768585,-0.0711066722869873,0.014986345544457436,0.07211557775735855,pretrain,352,3,
8400,0.0014508882304653525,0.06849071383476257,-0.07381771504878998,-0.07343809306621552,-0.07786513864994049,0.016238974407315254,0.11277543753385544,pretrain,356,7,
8500,0.0012988203670829535,0.0694977343082428,-0.07575828582048416,-0.06978155672550201,-0.0726817175745964,0.01773492619395256,0.09044834226369858,pretrain,360,11,
8600,0.0016739806160330772,0.0757085457444191,-0.07993422448635101,-0.08769944310188293,-0.0806443840265274,0.017243031412363052,0.12332629412412643,pretrain,364,15,
8700,0.001336773857474327,0.06908688694238663,-0.0780985951423645,-0.07321543991565704,-0.08018679916858673,0.019008509814739227,0.10651562362909317,pretrain,368,19,
8800,0.00156573043204844,0.06491384655237198,-0.06844574213027954,-0.06877195090055466,-0.06820932030677795,0.016196561977267265,0.0744161382317543,pretrain,372,23,
8900,0.001280872616916895,0.07020282745361328,-0.07477778196334839,-0.07767646759748459,-0.07802001386880875,0.015705976635217667,0.07674556970596313,pretrain,377,3,
9000,0.001291485968977213,0.061484239995479584,-0.07340489327907562,-0.06760337948799133,-0.07528543472290039,0.016622159630060196,0.10976995527744293,pretrain,381,7,
9100,0.0022541233338415623,0.05946733430027962,-0.0675974041223526,-0.06833069026470184,-0.06968564540147781,0.016842497512698174,0.09044033288955688,pretrain,385,11,
9200,0.001467640744522214,0.053939756006002426,-0.06069348007440567,-0.061882950365543365,-0.06419648230075836,0.016448963433504105,0.07336457073688507,pretrain,389,15,
9300,0.001356382854282856,0.06315603107213974,-0.07003769278526306,-0.0721202939748764,-0.06895940005779266,0.016053222119808197,0.09250792115926743,pretrain,393,19,
9400,0.0021323654800653458,0.049246396869421005,-0.05363087356090546,-0.06265056133270264,-0.05892743915319443,0.015576901845633984,0.1215491071343422,pretrain,397,23,
9500,0.0016456320881843567,0.0542578250169754,-0.060756001621484756,-0.0656203031539917,-0.06812611222267151,0.015675364062190056,0.12156817317008972,pretrain,402,3,
9600,0.001392477541230619,0.058053307235240936,-0.06189766898751259,-0.06657436490058899,-0.0623224675655365,0.016311954706907272,0.07638868689537048,pretrain,406,7,
9700,0.0013883074279874563,0.051902271807193756,-0.06128166615962982,-0.05604945495724678,-0.055407896637916565,0.014867536723613739,0.08979349583387375,pretrain,410,11,
9800,0.0015421730931848288,0.02972898632287979,-0.037868570536375046,-0.04602359980344772,-0.04413086920976639,0.016479503363370895,0.09828095138072968,pretrain,414,15,
9900,0.0012869060738012195,0.05125560611486435,-0.05828460305929184,-0.061790380626916885,-0.05857974663376808,0.015391751192510128,0.06373510509729385,pretrain,418,19,
10000,0.001631115097552538,0.045664455741643906,-0.04972865805029869,-0.054110560566186905,-0.05190056562423706,0.016170531511306763,0.08716652542352676,pretrain,422,23,
10100,0.0016964849783107638,0.05015980824828148,-0.0576900839805603,-0.05644399672746658,-0.056132860481739044,0.014599571004509926,0.069381482899189,pretrain,427,3,
10200,0.0018606414087116718,0.05714518949389458,-0.06406653672456741,-0.05536370351910591,-0.0590500682592392,0.017164751887321472,0.09770511090755463,pretrain,431,7,
10300,0.0016920558409765363,0.0507560633122921,-0.06045558676123619,-0.05081583559513092,-0.05589786916971207,0.01756351999938488,0.11071179807186127,pretrain,435,11,
10400,0.0013875028816983104,0.043863944709300995,-0.050667472183704376,-0.049264974892139435,-0.04990873485803604,0.015377536416053772,0.07216973602771759,pretrain,439,15,
10500,0.0023996629752218723,0.04304970055818558,-0.05414310842752457,-0.04803337901830673,-0.0474851056933403,0.016179025173187256,0.13265307247638702,pretrain,443,19,
10600,0.0013664296129718423,0.04543260112404823,-0.05457814410328865,-0.05260349065065384,-0.05242086201906204,0.017414767295122147,0.05357583239674568,pretrain,447,23,
10700,0.0016686575254425406,0.03648851066827774,-0.048488765954971313,-0.04618356376886368,-0.048068828880786896,0.016618676483631134,0.0750228762626648,pretrain,452,3,
10800,0.0022540546488016844,0.03472946584224701,-0.043005526065826416,-0.037512898445129395,-0.04433952271938324,0.014971734024584293,0.09781809151172638,pretrain,456,7,
10900,0.0010704277083277702,0.04138536751270294,-0.051917389035224915,-0.04670313745737076,-0.0437488853931427,0.015230376273393631,0.09038727730512619,pretrain,460,11,
11000,0.0014166715554893017,0.03900865837931633,-0.047506384551525116,-0.04827532172203064,-0.050725799053907394,0.014224228449165821,0.07309693098068237,pretrain,464,15,
11100,0.0015359900426119566,0.04338356480002403,-0.05518671125173569,-0.04943624511361122,-0.05059587210416794,0.016644340008497238,0.083983413875103,pretrain,468,19,
11200,0.0015843256842345,0.031476277858018875,-0.04165256768465042,-0.04178376495838165,-0.04343269765377045,0.014636445790529251,0.061297740787267685,pretrain,472,23,
11300,0.0018265850376337767,0.04183534160256386,-0.04737171530723572,-0.04938250780105591,-0.050248146057128906,0.01479274034500122,0.08641763031482697,pretrain,477,3,
11400,0.001531844842247665,0.037930890917778015,-0.04694497957825661,-0.044846534729003906,-0.04319734871387482,0.013859029859304428,0.07436064630746841,pretrain,481,7,
11500,0.0015503012109547853,0.033379554748535156,-0.04027862101793289,-0.042322754859924316,-0.04472269117832184,0.015518184751272202,0.07831524312496185,pretrain,485,11,
11600,0.0015429089544340968,0.024916358292102814,-0.0318584144115448,-0.036234065890312195,-0.03945443034172058,0.01492142491042614,0.11880863457918167,pretrain,489,15,
11700,0.0015734697226434946,0.03137873485684395,-0.04201478511095047,-0.04076032713055611,-0.038763418793678284,0.015461718663573265,0.07000747323036194,pretrain,493,19,
11800,0.0016185315325856209,0.02506488747894764,-0.035630643367767334,-0.038459714502096176,-0.03366043046116829,0.015725787729024887,0.07095761597156525,pretrain,497,23,
11900,0.001584127196110785,0.03144937753677368,-0.03612915426492691,-0.040710024535655975,-0.04290911182761192,0.01432030275464058,0.09262210875749588,pretrain,502,3,
12000,0.0017269882373511791,0.027421070262789726,-0.03761919215321541,-0.04243927821516991,-0.03775981813669205,0.014980361796915531,0.07828430086374283,pretrain,506,7,
12100,0.001684281276538968,0.02841838449239731,-0.03639009967446327,-0.035379450768232346,-0.0400741845369339,0.013929137960076332,0.07780618220567703,pretrain,510,11,
12200,0.002067305613309145,0.016448356211185455,-0.028506454080343246,-0.026953410357236862,-0.024581193923950195,0.01510685309767723,0.0763753205537796,pretrain,514,15,
12300,0.0017950576730072498,0.026183798909187317,-0.033478446304798126,-0.0295596644282341,-0.028052590787410736,0.015193224884569645,0.06953989714384079,pretrain,518,19,
12400,0.001963480841368437,0.023683760315179825,-0.034629762172698975,-0.0340280719101429,-0.027690954506397247,0.015191265381872654,0.12391546368598938,pretrain,522,23,
12500,0.0014427652349695563,0.021019577980041504,-0.027826925739645958,-0.022677691653370857,-0.02996959164738655,0.014777431264519691,0.08959904313087463,pretrain,527,3,
12600,0.0015013529919087887,0.03449775278568268,-0.04300237074494362,-0.03569823130965233,-0.04222975671291351,0.016617871820926666,0.07626190036535263,pretrain,531,7,
12700,0.0017944974824786186,0.026592157781124115,-0.035180769860744476,-0.03339897468686104,-0.033041540533304214,0.013874497264623642,0.05699535831809044,pretrain,535,11,
12800,0.0018428908661007881,0.02248980849981308,-0.02996722236275673,-0.03413018584251404,-0.031235186383128166,0.01519126258790493,0.0780080258846283,pretrain,539,15,
12900,0.001904831500723958,0.018800295889377594,-0.02602473646402359,-0.027102869004011154,-0.035670336335897446,0.015309412963688374,0.13854217529296875,pretrain,543,19,
13000,0.0018021404976025224,0.013485191389918327,-0.02422587014734745,-0.019630327820777893,-0.022241944447159767,0.013649397529661655,0.07419704645872116,pretrain,547,23,
13100,0.0019089863635599613,0.020109491422772408,-0.02873673290014267,-0.031017296016216278,-0.028291085734963417,0.015114330686628819,0.06434118747711182,pretrain,552,3,
13200,0.0015355299692600965,0.017719564959406853,-0.024960095062851906,-0.027001433074474335,-0.02470589242875576,0.014596403576433659,0.04805082455277443,pretrain,556,7,
13300,0.0017409060383215547,0.019964439794421196,-0.027435293421149254,-0.02989833429455757,-0.02484796568751335,0.015047426335513592,0.0747256875038147,pretrain,560,11,
13400,0.0019894998986274004,0.022622523829340935,-0.030186092481017113,-0.02908450737595558,-0.030080344527959824,0.01604374870657921,0.06437396258115768,pretrain,564,15,
13500,0.0015479521825909615,0.010539653711020947,-0.020622676238417625,-0.02158452197909355,-0.020696312189102173,0.014153978787362576,0.05908801779150963,pretrain,568,19,
13600,0.00203706044703722,0.013244308531284332,-0.02260543778538704,-0.021783342584967613,-0.026052024215459824,0.014458894729614258,0.08843980729579926,pretrain,572,23,
13700,0.0018539571901783347,0.02125331200659275,-0.029575368389487267,-0.02245704084634781,-0.029427997767925262,0.015121630392968655,0.09483758360147476,pretrain,577,3,
13800,0.0019699970725923777,0.010988567024469376,-0.020748861134052277,-0.024673577398061752,-0.022470854222774506,0.01411362737417221,0.06435257941484451,pretrain,581,7,
13900,0.0019789175130426884,0.01780523918569088,-0.02476866915822029,-0.02780487947165966,-0.021483590826392174,0.01536441221833229,0.08909079432487488,pretrain,585,11,
14000,0.0027605509385466576,0.012569750659167767,-0.021766915917396545,-0.013537220656871796,-0.022576242685317993,0.018542347475886345,0.1302599310874939,pretrain,589,15,
14100,0.0016869298415258527,0.01649005524814129,-0.02743256464600563,-0.023389771580696106,-0.0206693597137928,0.013359913602471352,0.07099279761314392,pretrain,593,19,
14200,0.0014995405217632651,0.01838502660393715,-0.02544490620493889,-0.02437898889183998,-0.02093014121055603,0.01245521754026413,0.060366034507751465,pretrain,597,23,
14300,0.0013137009227648377,0.013260675594210625,-0.021604914218187332,-0.02355186641216278,-0.023501908406615257,0.0118110915645957,0.051514770835638046,pretrain,602,3,
14400,0.0018479719292372465,0.015179960988461971,-0.022578049451112747,-0.021028690040111542,-0.02210826799273491,0.012440331280231476,0.058966875076293945,pretrain,606,7,
14500,0.0013719273265451193,0.008585821837186813,-0.017453141510486603,-0.0218365415930748,-0.015094990842044353,0.013761998154222965,0.07421324402093887,pretrain,610,11,
14600,0.001202399842441082,0.009951204992830753,-0.017390232533216476,-0.024427862837910652,-0.016869645565748215,0.013759508728981018,0.07906795293092728,pretrain,614,15,
14700,0.0018015331588685513,0.006029561627656221,-0.013634438626468182,-0.010981447994709015,-0.020896757021546364,0.01459277793765068,0.11497566848993301,pretrain,618,19,
14800,0.0018210823182016611,0.013299323618412018,-0.019973604008555412,-0.02378310263156891,-0.0172387957572937,0.015486447140574455,0.09550397098064423,pretrain,622,23,
14900,0.0018693689489737153,0.007227785885334015,-0.0154753802344203,-0.013283818028867245,-0.019702289253473282,0.015531129203736782,0.0800788402557373,pretrain,627,3,
15000,0.0016636812360957265,0.007625993341207504,-0.017904574051499367,-0.01706627756357193,-0.020259009674191475,0.01366179995238781,0.04976581782102585,pretrain,631,7,
15100,0.0021614155266433954,0.006058625876903534,-0.013104066252708435,-0.012443296611309052,-0.016127165406942368,0.012722393497824669,0.07049056887626648,pretrain,635,11,
15200,0.0020270380191504955,0.00709819421172142,-0.01626819744706154,-0.013734841719269753,-0.017618948593735695,0.01456460077315569,0.06506992131471634,pretrain,639,15,
15300,0.0015316158533096313,0.010742733255028725,-0.019776128232479095,-0.014645482413470745,-0.01662531867623329,0.015448157675564289,0.05104685202240944,pretrain,643,19,
15400,0.0019509976264089346,0.012763184495270252,-0.02045874483883381,-0.022664349526166916,-0.02415923774242401,0.013502886518836021,0.06951678544282913,pretrain,647,23,
15500,0.0015701103257015347,0.006748754531145096,-0.015539949759840965,-0.012205079197883606,-0.01368162501603365,0.01278647594153881,0.04969516769051552,pretrain,652,3,
15600,0.0016736421966925263,0.0048825968988239765,-0.01190543919801712,-0.017939575016498566,-0.013793851248919964,0.013755587860941887,0.0565844401717186,pretrain,656,7,
15700,0.0017296737059950829,0.004922502674162388,-0.010964085347950459,-0.010565578937530518,-0.012851104140281677,0.014932906255126,0.05395057797431946,pretrain,660,11,
15800,0.0018194002332165837,0.00047673837980255485,-0.008701786398887634,-0.012375717051327229,-0.009773503057658672,0.014125955291092396,0.059256523847579956,pretrain,664,15,
15900,0.0016520186327397823,0.005887108854949474,-0.01543202344328165,-0.010729802772402763,-0.011675822548568249,0.014164104126393795,0.06373155117034912,pretrain,668,19,
16000,0.0022069173865020275,0.008270611055195332,-0.015229161828756332,-0.010562741197645664,-0.012803089804947376,0.013583533465862274,0.06990436464548111,pretrain,672,23,
16100,0.0016638929955661297,0.004393280018121004,-0.011202584952116013,-0.01177494041621685,-0.013048136606812477,0.012952479533851147,0.04658352583646774,pretrain,677,3,
16200,0.0019411303801462054,0.004985571838915348,-0.013842148706316948,-0.019497301429510117,-0.012591900303959846,0.014344953000545502,0.09040717035531998,pretrain,681,7,
16300,0.0018875673413276672,0.0024357091169804335,-0.009253211319446564,-0.013826277107000351,-0.010351523756980896,0.013277877122163773,0.0676443800330162,pretrain,685,11,
16400,0.0020376923494040966,0.007310801651328802,-0.016056079417467117,-0.013223656453192234,-0.009567972272634506,0.013168643228709698,0.08394497632980347,pretrain,689,15,
16500,0.0015473474049940705,0.0037714235950261354,-0.011689485982060432,-0.011938866227865219,-0.01411996316164732,0.0135151706635952,0.058130230754613876,pretrain,693,19,
16600,0.0017213034443557262,0.0044817570596933365,-0.013823289424180984,-0.01410183310508728,-0.014962403103709221,0.014851152896881104,0.04740764945745468,pretrain,697,23,
16700,0.0021732046734541655,0.006050951778888702,-0.014838066883385181,-0.010799549520015717,-0.016043363139033318,0.012422911822795868,0.07729758322238922,pretrain,702,3,
16800,0.0018661414505913854,-0.00015637802425771952,-0.006307692267000675,-0.00898276548832655,-0.008223389275372028,0.011649835854768753,0.05474504828453064,pretrain,706,7,
16900,0.001372698461636901,0.005912594497203827,-0.012873580679297447,-0.012235471047461033,-0.0118304044008255,0.012826048769056797,0.03655737265944481,pretrain,710,11,
17000,0.0019406421342864633,0.0003913070249836892,-0.008622710593044758,-0.006428827531635761,-0.016063779592514038,0.012477008625864983,0.11186210811138153,pretrain,714,15,
17100,0.0013860034523531795,0.003391483100131154,-0.011615855619311333,-0.010724078863859177,-0.013491865247488022,0.013266080990433693,0.056131042540073395,pretrain,718,19,
17200,0.0014354537706822157,0.0075162420980632305,-0.015352796763181686,-0.020688360556960106,-0.0102853924036026,0.01265997625887394,0.1004263162612915,pretrain,722,23,
17300,0.0013595832278952003,0.003983277827501297,-0.012842281721532345,-0.013405226171016693,-0.014927465468645096,0.013255326077342033,0.04774359241127968,pretrain,727,3,
17400,0.001586930826306343,0.000911078997887671,-0.009255021810531616,-0.006277661770582199,-0.012912807986140251,0.013365982100367546,0.07263761013746262,pretrain,731,7,
